signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-07-10,2026-07-13,,6098,6098.T,リクルートホールディングス,サービス業,12005.0,12615.0,0.05081216159933355,0.04170221375878733
2026-07-10,2026-07-13,,6526,6526.T,ソシオネクスト,電気機器,2792.0,2472.5,-0.11443409742120347,0.03514430068131963
2026-07-10,2026-07-13,,6103,6103.T,オークマ,機械,5100.0,4950.0,-0.02941176470588236,0.03851847127311087
2026-07-10,2026-07-13,,7600,7600.T,日本エム・ディ・エム,精密機器,929.0,963.0,0.03659849300322926,0.04113813440402506
2026-07-10,2026-07-13,,9502,9502.T,中部電力,電気・ガス業,3200.0,3022.0,-0.055625000000000036,0.037478180742136324
2026-07-13,2026-07-14,,2175,2175.T,エス・エム・エス,サービス業,2466.0,2516.0,0.020275750202757514,0.039907243112491386
2026-07-13,2026-07-14,,4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,1593.0,1697.0,0.06528562460765852,0.0416677671668778
2026-07-13,2026-07-14,,319A,319A.T,技術承継機構,金属製品,19540.0,18750.0,-0.04042988741044007,0.03753279224658848
2026-07-13,2026-07-14,,6136,6136.T,オーエスジー,機械,4000.0,3906.0,-0.023499999999999965,0.038194990806753495
2026-07-13,2026-07-14,,8551,8551.T,北日本銀行,銀行業,6190.0,6360.0,0.02746365105008075,0.04018839191616099
2026-07-14,2026-07-15,,6098,6098.T,リクルートホールディングス,サービス業,12360.0,12615.0,0.020631067961164984,0.04035196103628443
2026-07-14,2026-07-15,,7600,7600.T,日本エム・ディ・エム,精密機器,973.0,963.0,-0.010277492291880796,0.03912995138150288
2026-07-14,2026-07-15,,8136,8136.T,サンリオ,卸売業,1188.0,1216.5,0.023989898989899006,0.04048475673793761
2026-07-14,2026-07-15,,8306,8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,3656.0,3629.0,-0.007385120350109409,0.039244305023637197
2026-07-14,2026-07-15,,319A,319A.T,技術承継機構,金属製品,20220.0,18750.0,-0.07270029673590506,0.03666198557899929
2026-07-15,2026-07-16,,8362,8362.T,福井銀行,銀行業,6200.0,6040.0,-0.02580645161290318,0.0388456876193223
2026-07-15,2026-07-16,,7735,7735.T,ＳＣＲＥＥＮホールディングス,電気機器,18305.0,18770.0,0.025402895383774826,0.040887645605921494
2026-07-15,2026-07-16,,8601,8601.T,大和証券グループ本社,証券、商品先物取引業,1860.0,1875.5,0.008333333333333304,0.04020700172739457
2026-07-15,2026-07-16,,6237,6237.T,イワキポンプ,機械,4485.0,4630.0,0.03232998885172789,0.04116386146611833
2026-07-15,2026-07-16,,2805,2805.T,ヱスビー食品,食料品,6060.0,5930.0,-0.021452145214521434,0.039019314334907094
