liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-06-26,92180.0,-0.11237361579200766,-0.15119705340699818,0.3998481397114655,3.604395604395604,7.539138490041687,86765.0,55527.916666666664,0.06240995793234605,0.6600658827766814,-0.15197792088316464,1.2103528166381983,43906600.0,37787300.0,1.161940652018006,3241454572350.0,252,True,jpx_liquidity,JPX流動性
2,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-06-26,6226.0,-0.1253161000280978,-0.12445506961046271,-0.16886930983847281,0.6863488624052005,0.4262945586734084,7137.05,5900.666666666667,-0.1276507800842085,0.05513501299288204,-0.2787303058387396,1.0675576322507734,71837400.0,70829855.0,1.0142248632303426,510568590435.0,252,True,jpx_liquidity,JPX流動性
3,6976,太陽誘電,電気機器,プライム,6976.T,2026-06-26,16780.0,-0.10839532412327313,-0.13124514625938388,0.13263584205197443,3.386928104575164,3.742821666047111,17422.0,10362.9,-0.0368499598209161,0.6192378581285163,-0.195010793955385,1.4460391191015842,19830400.0,27273315.0,0.7270989976832666,471344017775.0,252,True,jpx_liquidity,JPX流動性
4,6981,村田製作所,電気機器,プライム,6981.T,2026-06-26,10770.0,-0.08921775898520079,-0.08340425531914897,0.11896103896103893,2.0475382003395586,2.431693050470577,10357.25,7072.75,0.03985131188298041,0.5227457495316532,-0.12081632653061225,1.200821744162051,21939600.0,41931650.0,0.5232229115715694,398980165280.0,252,True,jpx_liquidity,JPX流動性
5,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-06-26,72920.0,-0.03212105123440401,-0.03237791932059453,0.3910721098817245,0.8774459320288364,1.1782149566516145,66778.5,53127.333333333336,0.0919682233054051,0.3725514800918548,-0.06272493573264781,0.8751843237257773,4533200.0,4932455.0,0.9190555210336435,334478850850.0,252,True,jpx_liquidity,JPX流動性
6,5803,フジクラ,非鉄金属,プライム,5803.T,2026-06-26,6131.0,-0.04738968303293967,0.1879480720790545,0.28505554391112975,0.36093229744728084,1.0976104895492749,5012.95,5372.383333333333,0.22303234622328172,0.14120672699577774,-0.21947803946530875,1.1125336269444754,61307100.0,54253280.0,1.130016470893557,277034556480.0,252,True,jpx_liquidity,JPX流動性
7,6857,アドバンテスト,電気機器,プライム,6857.T,2026-06-26,32440.0,-0.09637883008356551,0.022054190296156184,0.2395873137179978,0.5502986857825567,0.6410282352085668,28944.5,27347.333333333332,0.1207656031370381,0.1862216913288317,-0.09637883008356551,0.866554872282379,11040100.0,8858790.0,1.2462311444339464,261013538350.0,252,True,jpx_liquidity,JPX流動性
8,4062,イビデン,電気機器,プライム,4062.T,2026-06-26,24000.0,-0.08987485779294657,-0.0228013029315961,0.04347826086956519,2.0864197530864197,2.7176056749758897,21979.5,16248.65,0.09192656793830611,0.477045785342167,-0.0917691579943235,1.1970634414295143,10358400.0,9201575.0,1.125720325053048,204899898100.0,252,True,jpx_liquidity,JPX流動性
9,6920,レーザーテック,電気機器,プライム,6920.T,2026-06-26,50000.0,-0.059796916133884936,-0.09255898366606174,0.24595066035384994,0.41643059490084977,0.710523555178884,46558.0,42638.166666666664,0.07392929249538205,0.17265829909822594,-0.13028352757001216,0.9478363129586929,2794300.0,3712890.0,0.7525943402578584,180899969950.0,252,False,jpx_liquidity,JPX流動性
10,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-06-26,45280.0,-0.09294871794871795,-0.15142428785607198,-0.13023434498655395,0.46300484652665586,3.496048637170359,47972.5,46688.583333333336,-0.05612590546667362,-0.030169759559349862,-0.24709012304622546,1.107575596142112,2992000.0,3943995.0,0.7586216513966169,177494630050.0,252,False,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-06-26,78510.0,-0.08677445620565316,-0.07526501766784455,0.2061760639115071,0.22194552529182876,0.6545731479924968,76820.5,71641.83333333333,0.02199282743538511,0.09586810313341143,-0.11268083182640143,0.8880020950305764,1648500.0,2047740.0,0.8050338421869964,157372658600.0,252,False,jpx_liquidity,JPX流動性
12,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-06-26,3245.0,0.003711722858026567,-0.010067114093959773,0.08202734244748244,0.2380770698206791,0.33110193121904286,3205.25,2991.7,0.012401528741907697,0.08466758030551191,-0.03823355068168344,0.2576663333649433,27483000.0,44634715.0,0.6157314995738182,136212943185.0,252,True,jpx_liquidity,JPX流動性
13,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-06-26,4553.0,-0.06834458768160423,-0.04086791657889188,0.15881903792313556,0.2703683035714286,1.4488076349808727,4111.75,4316.583333333333,0.10731440384264612,0.054769397092607974,-0.20402097902097904,1.122533147843107,35105500.0,28603970.0,1.2272946727324914,127300120635.0,252,True,jpx_liquidity,JPX流動性
14,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-06-26,6391.0,0.008044164037854795,-0.01403887688984884,0.09829867674858228,0.2647931921630715,0.27554825476100087,6311.0,5858.966666666666,0.012676279511963262,0.09080668377245149,-0.05008917954815695,0.32647758171341584,11097300.0,15152650.0,0.7323669457157659,93660326195.0,252,True,jpx_liquidity,JPX流動性
15,5706,三井金属,非鉄金属,プライム,5706.T,2026-06-26,42390.0,-0.08622547962923044,-0.13170831626382629,-0.17896571760604296,0.4337899543378996,1.3845171973643358,45613.0,43039.5,-0.07065968035428494,-0.015090788694106627,-0.22786885245901645,1.0747678004308796,1324100.0,2239690.0,0.5911978889935661,93227902700.0,252,False,jpx_liquidity,JPX流動性
16,5802,住友電気工業,非鉄金属,プライム,5802.T,2026-06-26,11935.0,-0.024918300653594794,-0.11494252873563215,-0.05164878823996821,0.326111111111111,0.845165940438358,12349.75,11196.916666666666,-0.03358367578291055,0.06591844480995523,-0.14536340852130325,0.8624002517158956,6276700.0,7085155.0,0.8858945217147685,85278945375.0,252,True,jpx_liquidity,JPX流動性
17,7011,三菱重工業,機械,プライム,7011.T,2026-06-26,3567.0,-0.014096185737976774,-0.089354097523615,-0.0627955859169732,-0.19262109551833406,-0.07614666032150152,3697.45,4180.116666666667,-0.03528107209022424,-0.14667453460230384,-0.31142247991614025,0.41993106583963347,16993000.0,23742080.0,0.7157334151009516,84629296475.0,252,True,jpx_liquidity,JPX流動性
