rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,7717,ブイ・テクノロジー,精密機器,プライム,7717.T,(株)ブイ・テクノロジー,43,1,値上がり率,208,2026-06-26,2026-06-17,5,2,26.0,-17.0,2026-06-26,9380.0,0.052749719416386176,0.11269276393831551,0.6398601398601398,1.1588032220943614,2.118142778801861,6875.0,5610.583333333333,0.36436363636363645,0.6718404206336241,0.0,0.860588178265301,1832800.0,482680.0,3.7971326758929314,4244891350.0,252,19.820359281437128,17.622754491017965,9.760479041916167,9.910179640718564,9.910179640718564,6.4670658682634725,6.994011976047904,6.86377245508982,0.9431137724550898,88.29,47.2,19.82,13.46,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,2962,テクニスコ,金属製品,スタンダード,2962.T,(株)テクニスコ,9,1,値上がり率,242,2026-06-26,2026-06-15,7,2,4.0,-5.0,2026-06-26,1888.0,0.13121629718394257,0.6489082969432314,0.7761053621825023,1.1927990708478515,4.186813186813187,1218.35,1043.2833333333333,0.5496368038740922,0.8096713900027159,0.0,1.4125026472733708,2603100.0,319180.0,8.155586189610878,656510100.0,252,19.820359281437128,17.83832335329341,9.910179640718564,9.910179640718564,9.910179640718564,5.2395209580838324,7.592814371257486,6.86377245508982,0.18862275449101798,87.27,47.57,19.82,12.83,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,(株)ＳＣＲＥＥＮホールディングス,144,1,出来高,107,2026-06-26,2026-06-18,3,2,40.0,-104.0,2026-06-26,16535.0,-0.061843971631205696,-0.012541057031949854,0.4869604316546763,0.8132470665643163,1.2341680116290785,14375.25,11854.3,0.15024086537625436,0.39485250078030765,-0.061843971631205696,0.9371141364289005,3561100.0,3081995.0,1.1554528803583393,45030542650.0,252,19.820359281437128,17.191616766467067,9.491017964071856,9.461077844311378,9.700598802395211,9.221556886227546,4.191616766467066,5.763473053892215,0.7544910179640719,85.6,46.5,19.16,13.41,v7,True,True,True,True,True,True,True,False,False,True,False,False
4,9256,サクシード,サービス業,グロース,9256.T,(株)サクシード,6,1,値上がり率,245,2026-06-26,2026-06-18,7,7,108.0,102.0,2026-06-26,5410.0,0.14861995753715496,1.12992125984252,1.001479837217906,5.779448621553884,5.864449688961129,3186.05,1884.0833333333333,0.6980273379262723,1.871422884691937,0.0,2.2154347340307683,348900.0,272125.0,1.2821313734497015,917431210.0,250,19.820359281437128,17.83832335329341,9.910179640718564,9.910179640718564,9.910179640718564,5.419161676646707,4.88622754491018,6.86377245508982,0.08383233532934133,84.64,47.57,19.82,10.31,v7,True,True,True,True,True,True,True,True,True,False,False,False
5,6752,パナソニック　ホールディングス,電気機器,プライム,6752.T,パナソニック　ホールディングス(株),35,1,出来高,216,2026-06-26,2026-06-15,9,8,35.0,0.0,2026-06-26,4540.0,-0.015184381778741818,0.027381760579316516,0.22702702702702693,0.7461538461538462,1.1730623720776143,4036.05,3435.75,0.12486217960629808,0.32139998544713677,-0.015184381778741818,0.638804847284825,14190200.0,14562920.0,0.9744062317172655,57661988490.0,252,18.802395209580837,16.976047904191617,9.401197604790418,9.311377245508982,9.550898203592816,9.37125748502994,3.113772455089821,6.538922155688623,1.5089820359281438,84.57,45.18,18.86,12.49,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,8035,東京エレクトロン,電気機器,プライム,8035.T,東京エレクトロン(株),115,1,出来高,136,2026-06-26,2026-06-15,9,8,62.0,-53.0,2026-06-26,72920.0,-0.03212105123440401,-0.03237791932059453,0.3910721098817245,0.8774459320288364,1.1782149566516145,66778.5,53127.333333333336,0.0919682233054051,0.3725514800918548,-0.06272493573264781,0.8751843237257773,4533200.0,4932455.0,0.9190555210336435,334478850850.0,252,19.520958083832333,17.299401197604787,9.431137724550899,9.04191616766467,9.640718562874252,9.910179640718564,2.5868263473053887,5.721556886227543,0.8802395209580838,84.03,46.25,18.68,12.5,v7,True,True,True,True,True,True,True,False,False,True,False,False
7,285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),14,1,出来高,237,2026-06-26,2026-06-15,9,8,16.0,2.0,2026-06-26,92180.0,-0.11237361579200766,-0.15119705340699818,0.3998481397114655,3.604395604395604,7.539138490041687,86765.0,55527.916666666664,0.06240995793234605,0.6600658827766814,-0.15197792088316464,1.2103528166381983,43906600.0,37787300.0,1.161940652018006,3241454572350.0,252,19.580838323353294,17.83832335329341,9.910179640718564,8.233532934131736,9.910179640718564,9.910179640718564,4.2395209580838324,3.9401197604790417,0.3143712574850299,83.88,47.33,18.14,14.15,v7,True,True,True,True,True,True,True,False,False,True,False,False
8,7173,東京きらぼしフィナンシャルグループ,銀行業,プライム,7173.T,(株)東京きらぼしフィナンシャルグループ,104,1,値上がり率,147,2026-06-26,2026-06-18,4,1,132.0,28.0,2026-06-26,14370.0,0.033069734004313345,0.14959999999999996,0.24956521739130433,0.3051771117166213,0.6758565245561392,12231.5,11699.0,0.17483546580550224,0.22831011197538253,0.0,0.41657714907910176,534800.0,409060.0,1.3073876692905686,5041181800.0,252,19.04191616766467,15.736526946107785,9.04191616766467,9.580838323353294,9.191616766467066,6.61676646706587,4.958083832335329,6.86377245508982,2.661676646706587,83.69,43.82,18.77,11.57,v7,True,True,True,True,True,True,True,True,True,True,True,True
9,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,75,1,出来高,176,2026-06-26,2026-06-15,9,8,27.0,-48.0,2026-06-26,9980.0,-0.016748768472906406,-0.018199704869650724,0.21544269881865796,0.9251543209876543,0.8547068391080583,8864.0,7372.683333333333,0.1259025270758123,0.3536455519360884,-0.031067961165048508,1.0240525261095754,6479300.0,6777710.0,0.9559718548005152,59434760625.0,252,18.74251497005988,17.353293413173656,9.311377245508982,9.341317365269461,9.610778443113771,9.401197604790418,2.874251497005988,6.245508982035928,0.6077844311377245,83.49,45.41,18.95,12.28,v7,True,True,True,True,True,True,True,False,True,True,False,False
10,6857,アドバンテスト,電気機器,プライム,6857.T,(株)アドバンテスト,47,1,出来高,204,2026-06-26,2026-06-15,9,8,15.0,-32.0,2026-06-26,32440.0,-0.09637883008356551,0.022054190296156184,0.2395873137179978,0.5502986857825567,0.6410282352085668,28944.5,27347.333333333332,0.1207656031370381,0.1862216913288317,-0.09637883008356551,0.866554872282379,11040100.0,8858790.0,1.2462311444339464,261013538350.0,252,18.922155688622755,16.652694610778443,8.952095808383234,9.281437125748504,9.011976047904191,9.910179640718564,4.6946107784431135,4.9880239520958085,0.9011976047904191,83.31,44.53,18.29,14.6,v7,True,True,True,True,True,True,True,True,False,True,False,False
