code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3696,セレス,情報・通信業,プライム,3696.T,(株)セレス,2,2,値上がり率・出来高増加率,349,2026-06-26,2026-06-26,1,1,,
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,2,1,出来高,249,2026-06-26,2026-06-15,9,8,1.0,-1.0
373A,リップス,化学,グロース,373A.T,(株)リップス,3,1,出来高増加率,248,2026-06-26,2026-06-19,2,1,59.0,56.0
4107,伊勢化学工業,化学,スタンダード,4107.T,伊勢化学工業(株),3,1,値上がり率,248,2026-06-26,2026-06-19,2,1,111.0,108.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-06-26,2026-06-15,9,8,3.0,0.0
4179,ジーネクスト,情報・通信業,グロース,4179.T,(株)ジーネクスト,4,1,値上がり率,247,2026-06-26,2026-06-15,4,1,18.0,14.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-06-26,2026-06-15,9,8,4.0,0.0
6740,ジャパンディスプレイ,電気機器,プライム,6740.T,(株)ジャパンディスプレイ,5,2,値上がり率・出来高,346,2026-06-26,2026-06-15,9,8,5.0,0.0
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,サービス業,グロース,7352.T,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,5,1,値上がり率,246,2026-06-26,2026-06-25,2,2,8.0,3.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),6,1,出来高,245,2026-06-26,2026-06-15,9,8,12.0,6.0
9256,サクシード,サービス業,グロース,9256.T,(株)サクシード,6,1,値上がり率,245,2026-06-26,2026-06-18,7,7,108.0,102.0
4395,アクリート,情報・通信業,グロース,4395.T,(株)アクリート,7,1,値上がり率,244,2026-06-26,2026-06-26,1,1,,
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,7,2,値上がり率・出来高,344,2026-06-26,2026-06-15,9,8,7.0,0.0
6620,宮越ホールディングス,不動産業,プライム,6620.T,宮越ホールディングス(株),8,1,値上がり率,243,2026-06-26,2026-06-19,4,3,24.0,16.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),8,1,出来高,243,2026-06-26,2026-06-15,9,8,6.0,-2.0
2962,テクニスコ,金属製品,スタンダード,2962.T,(株)テクニスコ,9,1,値上がり率,242,2026-06-26,2026-06-15,7,2,4.0,-5.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),9,1,出来高,242,2026-06-26,2026-06-15,9,8,8.0,-1.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),10,1,出来高,241,2026-06-26,2026-06-15,9,8,9.0,-1.0
4664,アール・エス・シー,サービス業,スタンダード,4664.T,ＲＳＣ,10,1,値上がり率,241,2026-06-26,2026-06-17,4,3,12.0,2.0
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,情報・通信業,グロース,4265.T,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),11,1,値上がり率,240,2026-06-26,2026-06-17,5,1,16.0,5.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,11,1,出来高,240,2026-06-26,2026-06-15,9,8,11.0,0.0
6022,赤阪鐵工所,機械,スタンダード,6022.T,(株)赤阪鐵工所,12,1,出来高増加率,239,2026-06-26,2026-06-17,2,1,145.0,133.0
7746,岡本硝子,精密機器,スタンダード,7746.T,岡本硝子(株),12,3,値上がり率・出来高・出来高増加率,439,2026-06-26,2026-06-26,1,1,,
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),12,1,出来高,239,2026-06-26,2026-06-15,9,8,14.0,2.0
3681,ブイキューブ,情報・通信業,プライム,3681.T,(株)ブイキューブ,13,1,値上がり率,238,2026-06-26,2026-06-26,1,1,,
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),13,1,出来高,238,2026-06-26,2026-06-15,9,8,10.0,-3.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),14,1,出来高,237,2026-06-26,2026-06-15,9,8,16.0,2.0
9327,イー・ロジット,倉庫・運輸関連業,スタンダード,9327.T,(株)イー・ロジット,14,2,値上がり率・出来高増加率,337,2026-06-26,2026-06-26,1,1,,
2961,日本調理機,金属製品,スタンダード,2961.T,日本調理機(株),15,1,出来高増加率,236,2026-06-26,2026-06-24,3,3,10.0,-5.0
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),15,1,出来高,236,2026-06-26,2026-06-15,9,8,13.0,-2.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,16,1,出来高,235,2026-06-26,2026-06-15,9,8,28.0,12.0
4896,ケイファーマ,医薬品,グロース,4896.T,(株)ケイファーマ,16,1,値上がり率,235,2026-06-26,2026-06-26,1,1,,
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),17,1,出来高,234,2026-06-26,2026-06-15,9,8,26.0,9.0
