rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,4,2,値上がり率・出来高,347,2026-08-10,2026-06-17,27,3,145.0,141.0,2026-08-10,16165.0,0.22787694644891765,0.3052079127977392,0.32066993464052285,1.065814696485623,1.3800228283173794,12801.25,11530.466666666667,0.26276730788008984,0.4019380539671711,0.0,0.845926773994541,6071700.0,4044575.0,1.5011960465561895,52706177450.0,282,18.95027624309392,17.825966850828728,9.903047091412741,9.585635359116022,9.723756906077348,9.337016574585636,3.3370165745856353,6.323204419889503,1.102209944751381,86.09,46.68,19.31,12.67,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,8050,セイコーグループ,精密機器,プライム,8050.T,セイコーグループ(株),19,1,値上がり率,232,2026-08-10,2026-06-17,7,1,39.0,20.0,2026-08-10,10670.0,0.16357688113413293,0.2523474178403755,0.42077230359520645,0.6415384615384616,1.1401560837350013,8057.0,7500.666666666667,0.32431426089115045,0.42254021864723135,0.0,0.8719573015240228,1089400.0,364005.0,2.992816032746803,3437656150.0,282,19.806629834254146,17.552486187845304,9.695290858725762,9.903314917127073,9.903314917127073,6.3259668508287294,5.259668508287294,6.323204419889503,1.0635359116022098,85.83,47.05,19.81,11.59,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,10,1,出来高,241,2026-08-10,2026-06-15,39,38,15.0,5.0,2026-08-10,1454.5,0.04115962777380111,0.1253384912959381,0.2730853391684902,0.7003740454605585,0.5366955805794871,1253.4,1054.2200002034506,0.16044359342588144,0.3796930429315519,0.0,0.5266964700013932,44026000.0,23626070.0,1.8634499940108533,31657653557.5,282,18.618784530386737,17.825966850828728,9.085872576177286,8.67403314917127,9.668508287292818,8.950276243093922,3.977900552486188,6.323204419889503,2.5524861878453042,85.68,45.53,18.34,12.93,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,3422,Ｊ－ＭＡＸ,金属製品,スタンダード,3422.T,(株)Ｊ－ＭＡＸ,23,1,値上がり率,228,2026-08-10,2026-06-25,5,2,5.0,-18.0,2026-08-10,700.0,0.16086235489220568,0.4736842105263157,0.4285714285714286,0.6509433962264151,0.503675704895514,503.5,481.3333333333333,0.39026812313803383,0.45429362880886437,0.0,0.8988677994542763,1115800.0,27195.0,41.02960102960103,53911880.0,266,19.806629834254146,17.60220994475138,8.975069252077562,9.903314917127073,9.903314917127073,3.425414364640884,7.922651933701657,6.323204419889503,0.966850828729282,84.83,46.38,19.81,11.35,v7,True,True,True,True,True,True,True,True,True,False,False,False
5,3131,シンデン・ハイテックス,卸売業,スタンダード,3131.T,シンデン・ハイテックス(株),26,1,値上がり率,225,2026-08-10,2026-06-22,7,1,80.0,54.0,2026-08-10,5160.0,0.1582491582491583,0.22711058263971462,0.41953232462173307,0.6512,0.8372950192636688,3870.0,3649.766666666667,0.33333333333333326,0.41378900934306295,0.0,0.9858936702747344,187500.0,40890.0,4.58547322083639,212835450.0,277,19.558011049723756,17.825966850828728,9.529085872576179,9.903314917127073,9.779005524861878,4.585635359116022,6.254143646408839,6.323204419889503,0.6187845303867402,84.38,46.91,19.68,10.84,v7,True,True,True,True,True,True,True,True,True,False,False,False
6,7272,ヤマハ発動機,輸送用機器,プライム,7272.T,ヤマハ発動機(株),47,1,出来高,204,2026-08-10,2026-06-15,39,38,49.0,2.0,2026-08-10,1922.0,0.043147896879240255,0.4424015009380864,0.5456373140329716,0.4500188608072426,0.7425203989120581,1428.425,1299.8133646647136,0.34553791763655783,0.47867382521934543,0.0,0.8346264536188206,11323200.0,9401655.0,1.2043836962747516,15118433445.0,282,19.806629834254146,16.85635359116022,9.390581717451523,9.903314917127073,9.903314917127073,8.149171270718233,2.8508287292817673,6.323204419889503,1.160220994475138,84.34,46.05,19.81,11.0,v7,True,True,True,True,True,True,True,True,True,False,False,False
7,6570,共和コーポレーション,サービス業,スタンダード,6570.T,(株)共和コーポレーション,2,2,値上がり率・出来高増加率,349,2026-08-10,2026-06-17,6,1,123.0,121.0,2026-08-10,2602.0,0.23786869647954334,0.22909777987718472,0.3694736842105264,0.6272670419011883,1.084626984241082,2077.05,1856.35,0.252738258587901,0.4016753306219194,0.0,0.8548188837934654,109800.0,5930.0,18.51602023608769,26236030.0,281,19.281767955801104,17.502762430939228,9.639889196675902,9.502762430939226,9.696132596685084,2.845303867403315,7.922651933701657,6.323204419889503,1.0828729281767955,83.8,46.42,19.2,10.77,v7,True,False,True,True,True,True,True,True,True,False,False,False
8,6869,シスメックス,電気機器,プライム,6869.T,シスメックス(株),10,2,値上がり率・出来高,341,2026-08-10,2026-06-19,6,1,33.0,23.0,2026-08-10,1980.0,0.19891008174386915,0.24060150375939848,0.2932723709993468,0.4831460674157304,0.2671727755848996,1615.65,1502.3,0.22551295144369132,0.3179790987153033,0.0,0.7619625516437958,11975300.0,2530220.0,4.732908600833129,5051053800.0,282,18.784530386740332,17.154696132596683,8.033240997229917,9.337016574585636,9.502762430939226,6.823204419889503,6.364640883977901,6.323204419889503,1.3342541436464088,83.66,43.97,18.84,13.19,v7,True,True,True,True,True,True,True,True,True,False,True,False
9,7832,バンダイナムコホールディングス,その他製品,プライム,7832.T,(株)バンダイナムコホールディングス,117,1,出来高,134,2026-08-10,2026-07-09,7,3,27.0,-90.0,2026-08-10,5429.0,0.005742867728788514,0.19766159276417383,0.3515060990789145,0.46373685629549755,0.3503662148054949,4461.45,3989.15,0.2168689551603178,0.3609415539651304,0.0,0.6090841375738446,4735300.0,2987695.0,1.5849342051313806,14415267895.0,282,19.171270718232044,17.05524861878453,8.448753462603879,9.19889502762431,9.613259668508288,8.03867403314917,3.5138121546961325,6.323204419889503,2.165745856353591,83.53,44.68,18.81,11.55,v7,True,True,True,True,True,True,True,True,True,False,True,False
10,7550,ゼンショーホールディングス,小売業,プライム,7550.T,(株)ゼンショーホールディングス,47,1,値上がり率,204,2026-08-10,2026-06-24,6,1,114.0,67.0,2026-08-10,11595.0,0.10692124105011924,0.1463173504695996,0.31866257250085295,0.4961290322580645,0.23342311876764898,9745.8,8566.083333333334,0.18974327402573432,0.35359411633087845,0.0,0.4726126069130333,1500500.0,599930.0,2.501125131265314,6430161325.0,282,18.895027624309392,17.254143646408842,7.617728531855957,8.977900552486187,9.585635359116022,7.099447513812154,4.8397790055248615,6.323204419889503,2.9392265193370166,83.53,43.77,18.56,11.94,v7,True,True,True,True,True,True,True,True,True,False,True,False
