signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-08-04,2026-08-05,,7272,7272.T,ヤマハ発動機,輸送用機器,1746.5,1922.0,0.10048668766103641,0.039762286379965865
2026-08-04,2026-08-05,,3498,3498.T,霞ヶ関キャピタル,不動産業,8000.0,7890.0,-0.01375000000000004,0.03563473814080358
2026-08-04,2026-08-05,,4768,4768.T,大塚商会,情報・通信業,3408.0,3441.0,0.009683098591549255,0.03648141224183019
2026-08-04,2026-08-05,,8159,8159.T,立花エレテック,卸売業,3835.0,4235.0,0.10430247718383301,0.03990015675811064
2026-08-04,2026-08-05,,7774,7774.T,ジャパン・ティッシュエンジニアリング,精密機器,740.0,862.0,0.16486486486486496,0.04208836950963956
2026-08-05,2026-08-06,,5401,5401.T,日本製鉄,鉄鋼,665.0,689.4000244140625,0.03669176603618429,0.03752522307175413
2026-08-05,2026-08-06,,3941,3941.T,レンゴー,パルプ・紙,1650.0,1594.5,-0.033636363636363686,0.034979549573958164
2026-08-05,2026-08-06,,2492,2492.T,インフォマート,サービス業,565.0,562.0,-0.005309734513274322,0.036004891060733006
2026-08-05,2026-08-06,,7951,7951.T,ヤマハ,その他製品,1302.0,1406.0,0.07987711213517668,0.039088406844296056
2026-08-05,2026-08-06,,7296,7296.T,エフ・シー・シー,輸送用機器,4050.0,4210.0,0.03950617283950608,0.03762709640244829
2026-08-06,2026-08-07,,7832,7832.T,バンダイナムコホールディングス,その他製品,5133.0,5429.0,0.05766608221313074,0.03897333519487695
2026-08-06,2026-08-07,,5401,5401.T,日本製鉄,鉄鋼,684.2999877929688,689.4000244140625,0.0074529251966561905,0.03712305916494022
2026-08-06,2026-08-07,,6103,6103.T,オークマ,機械,5500.0,5520.0,0.0036363636363636598,0.03698242486127614
2026-08-06,2026-08-07,,4612,4612.T,日本ペイントホールディングス,化学,1269.5,1238.5,-0.024419062623079912,0.035948626434690954
2026-08-06,2026-08-07,,8343,8343.T,秋田銀行,銀行業,8110.0,7900.0,-0.025893958076448786,0.035894278851981994
2026-08-07,2026-08-10,,8136,8136.T,サンリオ,卸売業,1380.0,1454.5,0.05398550724637685,0.03906541718584132
2026-08-07,2026-08-10,,6448,6448.T,ブラザー工業,電気機器,4565.0,4570.0,0.0010952902519167917,0.037105069175614576
2026-08-07,2026-08-10,,5401,5401.T,日本製鉄,鉄鋼,697.0,689.4000244140625,-0.010903838717270409,0.03666032778607436
2026-08-07,2026-08-10,,4417,4417.T,グローバルセキュリティエキスパート,情報・通信業,4980.0,4630.0,-0.07028112449799195,0.03445953999113878
2026-08-07,2026-08-10,,4911,4911.T,資生堂,化学,3660.0,3611.0,-0.013387978142076484,0.03656825446788293
