code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
4937,Ｗａｑｏｏ,化学,グロース,4937.T,(株)Ｗａｑｏｏ,1,2,値上がり率・出来高増加率,350,2026-08-10,2026-06-15,5,1,27.0,26.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-08-10,2026-06-15,39,38,2.0,1.0
6570,共和コーポレーション,サービス業,スタンダード,6570.T,(株)共和コーポレーション,2,2,値上がり率・出来高増加率,349,2026-08-10,2026-06-17,6,1,123.0,121.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),2,1,出来高,249,2026-08-10,2026-06-15,39,38,1.0,-1.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,1,出来高,248,2026-08-10,2026-06-15,39,38,3.0,0.0
6138,ダイジェット工業,機械,スタンダード,6138.T,ダイジェット工業(株),3,1,値上がり率,248,2026-08-10,2026-06-18,7,3,22.0,19.0
6098,リクルートホールディングス,サービス業,プライム,6098.T,(株)リクルートホールディングス,4,2,値上がり率・出来高,347,2026-08-10,2026-06-17,27,3,145.0,141.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,5,2,値上がり率・出来高,346,2026-08-10,2026-06-15,39,38,4.0,-1.0
6258,平田機工,機械,プライム,6258.T,平田機工(株),5,1,値上がり率,246,2026-08-10,2026-06-15,5,1,150.0,145.0
7781,平山ホールディングス,精密機器,スタンダード,7781.T,(株)平山ホールディングス,5,1,出来高増加率,246,2026-08-10,2026-06-18,5,1,108.0,103.0
2146,ＵＴグループ,サービス業,プライム,2146.T,ＵＴグループ(株),6,3,値上がり率・出来高・出来高増加率,445,2026-08-10,2026-06-15,37,1,125.0,119.0
7297,カーメイト,輸送用機器,スタンダード,7297.T,(株)カーメイト,6,1,出来高増加率,245,2026-08-10,2026-07-07,6,1,25.0,19.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),6,1,出来高,245,2026-08-10,2026-06-15,39,38,12.0,6.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),7,1,出来高,244,2026-08-10,2026-06-15,39,38,6.0,-1.0
5985,サンコール,金属製品,スタンダード,5985.T,サンコール(株),7,1,値上がり率,244,2026-08-10,2026-06-15,12,2,62.0,55.0
9929,平和紙業,卸売業,スタンダード,9929.T,平和紙業(株),7,1,出来高増加率,244,2026-08-10,2026-06-17,9,1,87.0,80.0
8783,ａｂｃ,その他金融業,スタンダード,8783.T,ａｂｃ(株),8,1,値上がり率,243,2026-08-10,2026-06-29,4,1,34.0,26.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),8,1,出来高,243,2026-08-10,2026-06-15,39,38,7.0,-1.0
3374,内外テック,卸売業,スタンダード,3374.T,内外テック(株),9,1,値上がり率,242,2026-08-10,2026-06-17,4,1,18.0,9.0
5801,古河電気工業,非鉄金属,プライム,5801.T,古河電気工業(株),9,1,出来高,242,2026-08-10,2026-06-19,34,30,9.0,0.0
4247,ポバール興業,化学,スタンダード,4247.T,ポバール興業(株),10,1,出来高増加率,241,2026-08-10,2026-07-07,3,1,132.0,122.0
6869,シスメックス,電気機器,プライム,6869.T,シスメックス(株),10,2,値上がり率・出来高,341,2026-08-10,2026-06-19,6,1,33.0,23.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,10,1,出来高,241,2026-08-10,2026-06-15,39,38,15.0,5.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),11,1,出来高,240,2026-08-10,2026-06-15,39,38,8.0,-3.0
6928,エノモト,電気機器,スタンダード,6928.T,(株)エノモト,11,2,値上がり率・出来高増加率,340,2026-08-10,2026-08-10,1,1,,
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),12,1,出来高,239,2026-08-10,2026-06-15,38,21,11.0,-1.0
4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),12,1,値上がり率,239,2026-08-10,2026-07-22,9,4,10.0,-2.0
4406,新日本理化,化学,スタンダード,4406.T,新日本理化(株),13,3,値上がり率・出来高・出来高増加率,438,2026-08-10,2026-07-28,2,1,81.0,68.0
4437,ｇｏｏｄｄａｙｓホールディングス,情報・通信業,グロース,4437.T,ｇｏｏｄｄａｙｓホールディングス(株),13,1,出来高増加率,238,2026-08-10,2026-07-17,2,1,69.0,56.0
2286,林兼産業,食料品,スタンダード,2286.T,林兼産業(株),14,1,出来高増加率,237,2026-08-10,2026-08-10,1,1,,
7567,栄電子,卸売業,スタンダード,7567.T,(株)栄電子,14,1,値上がり率,237,2026-08-10,2026-08-10,1,1,,
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,14,1,出来高,237,2026-08-10,2026-06-15,39,38,14.0,0.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),15,1,出来高,236,2026-08-10,2026-06-15,39,38,21.0,6.0
7456,松田産業,卸売業,プライム,7456.T,松田産業(株),15,1,値上がり率,236,2026-08-10,2026-08-10,1,1,,
7800,アミファ,その他製品,スタンダード,7800.T,(株)アミファ,15,1,出来高増加率,236,2026-08-10,2026-07-27,2,1,19.0,4.0
4169,ＥＮＥＣＨＡＮＧＥ,情報・通信業,グロース,4169.T,ＥＮＥＣＨＡＮＧＥ(株),16,2,値上がり率・出来高,335,2026-08-10,2026-06-22,10,1,133.0,117.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),16,1,出来高,235,2026-08-10,2026-06-15,39,38,13.0,-3.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,17,1,出来高,234,2026-08-10,2026-06-15,34,30,17.0,0.0
3676,デジタルハーツホールディングス,情報・通信業,プライム,3676.T,(株)デジタルハーツホールディングス,17,1,値上がり率,234,2026-08-10,2026-08-07,2,2,4.0,-13.0
3753,フライトソリューションズ,情報・通信業,スタンダード,3753.T,(株)フライトソリューションズ,18,1,値上がり率,233,2026-08-10,2026-06-17,7,1,65.0,47.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),18,1,出来高,233,2026-08-10,2026-06-15,39,38,16.0,-2.0
9913,日邦産業,卸売業,スタンダード,9913.T,日邦産業(株),18,1,出来高増加率,233,2026-08-10,2026-06-25,5,1,48.0,30.0
5802,住友電気工業,非鉄金属,プライム,5802.T,住友電気工業(株),19,1,出来高,232,2026-08-10,2026-06-15,39,38,19.0,0.0
6548,旅工房,サービス業,グロース,6548.T,(株)旅工房,19,2,値上がり率・出来高増加率,332,2026-08-10,2026-06-15,6,1,20.0,1.0
8050,セイコーグループ,精密機器,プライム,8050.T,セイコーグループ(株),19,1,値上がり率,232,2026-08-10,2026-06-17,7,1,39.0,20.0
3103,ユニチカ,繊維製品,スタンダード,3103.T,ユニチカ(株),20,2,値上がり率・出来高,331,2026-08-10,2026-06-17,9,4,30.0,10.0
3583,オーベクス,繊維製品,スタンダード,3583.T,オーベクス(株),20,1,出来高増加率,231,2026-08-10,2026-06-15,7,1,132.0,112.0
4751,サイバーエージェント,サービス業,プライム,4751.T,(株)サイバーエージェント,20,1,出来高,231,2026-08-10,2026-06-15,18,2,105.0,85.0
2181,パーソルホールディングス,サービス業,プライム,2181.T,パーソルホールディングス(株),21,2,値上がり率・出来高,330,2026-08-10,2026-06-15,38,21,43.0,22.0
4800,オリコン,情報・通信業,スタンダード,4800.T,オリコン(株),21,1,出来高増加率,230,2026-08-10,2026-07-01,5,1,56.0,35.0
6743,大同信号,電気機器,スタンダード,6743.T,大同信号(株),21,1,値上がり率,230,2026-08-10,2026-06-22,2,1,150.0,129.0
6072,地盤ネットホールディングス,サービス業,スタンダード,6072.T,地盤ネットホールディングス(株),22,1,値上がり率,229,2026-08-10,2026-06-15,10,1,132.0,110.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),22,1,出来高,229,2026-08-10,2026-06-15,39,38,22.0,0.0
9360,鈴与シンワート,情報・通信業,スタンダード,9360.T,鈴与シンワート(株),22,1,出来高増加率,229,2026-08-10,2026-07-02,4,1,37.0,15.0
3422,Ｊ－ＭＡＸ,金属製品,スタンダード,3422.T,(株)Ｊ－ＭＡＸ,23,1,値上がり率,228,2026-08-10,2026-06-25,5,2,5.0,-18.0
