liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-09-14,50590.0,-0.06366833240792158,-0.15017638165630776,-0.18192108667529105,-0.4779153766769866,1.2625223613595709,53086.5,62898.166666666664,-0.04702702193589703,-0.1956840289462597,-0.534590616375345,0.8973812435242323,28534900.0,34610160.0,0.8244659949563943,1787209731550.0,306,True,jpx_liquidity,JPX流動性
2,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-09-14,5839.0,-0.10718654434250763,-0.060801029435418985,-0.007985049269452982,-0.18778689664765613,0.6433810855372217,5601.7,5788.966666666666,0.042362140064623244,0.00864287811872022,-0.32356348470806306,0.9017101442248664,66654500.0,50570455.0,1.3180522105249004,309302301430.0,306,True,jpx_liquidity,JPX流動性
3,6857,アドバンテスト,電気機器,プライム,6857.T,2026-09-14,31080.0,-0.020176544766708715,-0.09860788863109049,-0.17734250926416095,0.025742574257425765,0.2978442095311249,33974.5,32003.75,-0.08519625012877308,-0.02886380502284891,-0.17734250926416095,0.47560848696415164,8111300.0,8591005.0,0.9441619461285379,294078427600.0,306,True,jpx_liquidity,JPX流動性
4,5803,フジクラ,非鉄金属,プライム,5803.T,2026-09-14,4834.0,-0.029706945002007212,-0.077656935699294,-0.20467258966765378,0.08361353956511985,0.15045831089559525,5252.1,5189.616666666667,-0.0796062527370005,-0.06852465018289733,-0.384595798854233,0.6666270156929686,35382300.0,49723525.0,0.7115806853999188,255078910280.0,306,True,jpx_liquidity,JPX流動性
5,6976,太陽誘電,電気機器,プライム,6976.T,2026-09-14,8714.0,-0.053751764578130135,-0.11298859934853422,-0.2285081894643648,-0.5612286002014099,1.1208739493241735,9249.95,12240.3,-0.057940853734344544,-0.28808934421541954,-0.6153608474950343,0.6682643283830362,25803500.0,26246845.0,0.9831086364856424,247562452980.0,306,True,jpx_liquidity,JPX流動性
6,4062,イビデン,電気機器,プライム,4062.T,2026-09-14,19140.0,-0.021472392638036797,-0.13783783783783787,-0.11306765523632989,-0.25568734201827725,1.3191561214586454,20185.75,20077.416666666668,-0.05180634853795374,-0.046690103723503684,-0.27568590350047306,0.6013782642200702,8612400.0,7651415.0,1.1255957231440197,156835024900.0,306,True,jpx_liquidity,JPX流動性
7,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-09-14,50930.0,-0.010299261562378592,-0.08792979942693413,-0.15243800965218834,-0.3305730809674028,0.30704935168724923,54376.5,62095.666666666664,-0.06338215957260951,-0.1798139430019271,-0.35368020304568526,0.35925822069422775,2717900.0,2871520.0,0.9465022009249456,156493489000.0,306,True,jpx_liquidity,JPX流動性
8,6981,村田製作所,電気機器,プライム,6981.T,2026-09-14,7167.0,-0.025163220892274185,-0.059448818897637756,-0.1354644149577805,-0.38978288633461045,0.930259553742047,7225.95,8420.25,-0.008158096859236519,-0.14883762358599806,-0.4149387755102041,0.6091643768340923,21152100.0,21108200.0,1.0020797604722336,153607398940.0,306,True,jpx_liquidity,JPX流動性
9,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-09-14,3720.0,0.016115815350997043,0.0024252223120453387,0.019457385585091913,0.10254890337877898,0.4114729419794425,3629.5,3539.05,0.0249345639895302,0.0511295404133878,-0.020794946038431128,0.24356686324452964,36515300.0,36571370.0,0.998466833482038,134603037940.0,306,True,jpx_liquidity,JPX流動性
10,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-09-14,3845.0,-0.03416227078623457,0.0013020833333332593,-0.10539785946952074,-0.17062122519413292,-0.8683224991113989,3895.7,3894.1,-0.013014349154195637,-0.012608818468965888,-0.9360658463584969,0.9136314441594514,22796400.0,25779020.0,0.8843004893126271,100509532795.0,306,True,jpx_liquidity,JPX流動性
11,6920,レーザーテック,電気機器,プライム,6920.T,2026-09-14,34480.0,-0.002603413364188567,-0.031188536105647646,-0.12175241976566475,-0.3867778702374599,-0.01738387004844688,34650.0,41232.593098958336,-0.0049062049062048585,-0.1637683345006241,-0.39787112111209055,0.4720929556055261,2861500.0,2799770.0,1.0220482396768307,98716523750.0,306,True,jpx_liquidity,JPX流動性
12,6146,ディスコ,機械,プライム,6146.T,2026-09-14,51430.0,-0.010580992689495972,-0.100087489063867,-0.21969352146866938,-0.39486998470408285,-0.25664974312057964,57282.5,65530.333333333336,-0.10216907432461919,-0.2151726172612175,-0.41873869801084995,0.3801643577916189,1177200.0,1338260.0,0.8796496943792687,77465879300.0,306,False,jpx_liquidity,JPX流動性
13,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-09-14,7030.0,0.017218926349298114,0.007740825688073327,0.016189650187915516,0.04488703923900128,0.3843065376558428,6847.4,6789.333333333333,0.0266670561088882,0.035447761194029814,-0.025505960632104197,0.24022095099893429,10316500.0,10934450.0,0.9434859549405777,75877506890.0,306,True,jpx_liquidity,JPX流動性
14,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-09-14,3025.0,-0.0019795447047179504,-0.022932816537467704,0.003982741453700589,0.08287095042061932,-0.07667913593966702,3072.325,2954.6833333333334,-0.015403643820233848,0.02379837658857964,-0.10819575471698117,0.30825119646917065,22994300.0,23152750.0,0.9931563205234799,72327036627.5,306,True,jpx_liquidity,JPX流動性
