signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-09-08,2026-09-09,,2492,2492.T,インフォマート,サービス業,706.0,714.0,0.011331444759206777,0.03426832254199734
2026-09-08,2026-09-09,,4565,4565.T,ネクセラファーマ,医薬品,1220.0,1222.0,0.0016393442622950616,0.03393991188329711
2026-09-08,2026-09-09,,2782,2782.T,セリア,小売業,4715.0,4795.0,0.016967126193001114,0.03445928402165665
2026-09-08,2026-09-09,,2212,2212.T,山崎製パン,食料品,3900.0,3889.0,-0.002820512820512766,0.033788792463648035
2026-09-08,2026-09-09,,8001,8001.T,伊藤忠商事,卸売業,2283.0,2340.5,0.02518615856329398,0.034737780704131874
2026-09-09,2026-09-10,,5019,5019.T,出光興産,石油・石炭製品,1698.0,1638.0,-0.035335689045936425,0.03226115672984861
2026-09-09,2026-09-10,,8001,8001.T,伊藤忠商事,卸売業,2289.0,2340.5,0.02249890782000863,0.03419531244879976
2026-09-09,2026-09-10,,9503,9503.T,関西電力,電気・ガス業,2994.0,2998.5,0.0015030060120240218,0.03349314893842588
2026-09-09,2026-09-10,,9843,9843.T,ニトリホールディングス,小売業,3265.0,3258.0,-0.0021439509954058744,0.03337118417797221
2026-09-09,2026-09-10,,4661,4661.T,オリエンタルランド,サービス業,3123.0,3112.0,-0.0035222542427153503,0.033325089742241784
2026-09-10,2026-09-11,,2737,2737.T,トーメンデバイス,卸売業,34500.0,33600.0,-0.02608695652173909,0.032682142706834755
2026-09-10,2026-09-11,,8387,8387.T,四国銀行,銀行業,3980.0,4150.0,0.04271356783919589,0.03499092024146824
2026-09-10,2026-09-11,,9506,9506.T,東北電力,電気・ガス業,1393.5,1421.5,0.020093290276282705,0.0342318389822841
2026-09-10,2026-09-11,,5019,5019.T,出光興産,石油・石炭製品,1645.0,1638.0,-0.004255319148936176,0.03341475912769465
2026-09-10,2026-09-11,,5032,5032.T,ＡＮＹＣＯＬＯＲ,情報・通信業,3140.0,3240.0,0.031847133757961776,0.03462626925775315
2026-09-11,2026-09-14,,8551,8551.T,北日本銀行,銀行業,8420.0,8460.0,0.004750593824228044,0.03282844166949865
2026-09-11,2026-09-14,,5019,5019.T,出光興産,石油・石炭製品,1661.0,1638.0,-0.013847080072245666,0.03222079569600888
2026-09-11,2026-09-14,,9506,9506.T,東北電力,電気・ガス業,1410.5,1421.5,0.0077986529599431975,0.03292803158978041
2026-09-11,2026-09-14,,8131,8131.T,ミツウロコグループホールディングス,卸売業,2537.0,2589.0,0.020496649586125404,0.03334291608362827
2026-09-11,2026-09-14,,2820,2820.T,やまみ,食料品,6700.0,6570.0,-0.0194029850746269,0.03203926636483652
