signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-06-18,2026-06-19,,5333,5333.T,ＮＧＫ,ガラス・土石製品,7507.0,7478.0,-0.0038630611429332218,0.04019612086126173
2026-06-18,2026-06-19,,6752,6752.T,パナソニック　ホールディングス,電気機器,4445.0,4454.0,0.0020247469066365653,0.040433705710027565
2026-06-18,2026-06-19,,6323,6323.T,ローツェ,機械,5030.0,4453.0,-0.11471172962226639,0.03572315504531928
2026-06-18,2026-06-19,,5991,5991.T,日本発條,金属製品,4314.0,3939.0,-0.08692628650904033,0.03684435333241865
2026-06-18,2026-06-19,,5471,5471.T,大同特殊鋼,鉄鋼,2600.0,2770.0,0.06538461538461537,0.04299040332031457
2026-06-19,2026-06-22,,6752,6752.T,パナソニック　ホールディングス,電気機器,4415.0,4454.0,0.008833522083805168,0.040596475258910435
2026-06-19,2026-06-22,,5998,5998.T,アドバネクス,金属製品,3250.0,3020.0,-0.0707692307692308,0.03739318044762741
2026-06-19,2026-06-22,,4203,4203.T,住友ベークライト,化学,7712.0,7279.0,-0.056146265560166,0.03798162327028016
2026-06-19,2026-06-22,,6361,6361.T,荏原製作所,機械,6565.0,6279.0,-0.0435643564356436,0.03848793194391393
2026-06-19,2026-06-22,,3374,3374.T,内外テック,卸売業,3550.0,3370.0,-0.05070422535211272,0.03820061643994396
2026-06-22,2026-06-23,,6723,6723.T,ルネサスエレクトロニクス,電気機器,5041.0,4703.0,-0.0670501884546717,0.038410387610453185
2026-06-22,2026-06-23,,6101,6101.T,ツガミ,機械,7880.0,7460.0,-0.053299492385786795,0.038976516205350004
2026-06-22,2026-06-23,,2802,2802.T,味の素,食料品,6000.0,5480.0,-0.08666666666666667,0.03760275945902382
2026-06-22,2026-06-23,,8750,8750.T,第一ライフグループ,保険業,1845.0,1728.0,-0.06341463414634141,0.038560066669748476
2026-06-22,2026-06-23,,8316,8316.T,三井住友フィナンシャルグループ,銀行業,6581.0,6356.0,-0.034189332928126426,0.03976329875568941
2026-06-23,2026-06-24,,6857,6857.T,アドバンテスト,電気機器,31100.0,31200.0,0.003215434083601254,0.039820837792007194
2026-06-23,2026-06-24,,9072,9072.T,ニッコンホールディングス,陸運業,6450.0,6222.0,-0.035348837209302375,0.03829009819256668
2026-06-23,2026-06-24,,9304,9304.T,澁澤倉庫,倉庫・運輸関連業,1619.0,1587.0,-0.019765287214329796,0.03890865926677929
2026-06-23,2026-06-24,,8750,8750.T,第一ライフグループ,保険業,1794.0,1728.0,-0.03678929765886285,0.03823292169790862
2026-06-23,2026-06-24,,6098,6098.T,リクルートホールディングス,サービス業,11045.0,11225.0,0.01629696695337257,0.04034008578279774
