code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
2330,フォーサイド,情報・通信業,スタンダード,2330.T,(株)フォーサイド,1,2,値上がり率・出来高,350,2026-09-07,2026-06-26,7,1,83.0,82.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-09-07,2026-06-15,57,5,1.0,0.0
4440,ヴィッツ,情報・通信業,スタンダード,4440.T,(株)ヴィッツ,2,2,値上がり率・出来高,349,2026-09-07,2026-07-14,6,1,20.0,18.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),2,1,出来高,249,2026-09-07,2026-06-15,57,5,3.0,1.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-09-07,2026-06-15,57,5,2.0,-1.0
1783,ｆａｎｔａｓｉｓｔａ,不動産業,スタンダード,1783.T,(株)ｆａｎｔａｓｉｓｔａ,4,3,値上がり率・出来高・出来高増加率,447,2026-09-07,2026-07-16,4,2,141.0,137.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),4,2,値上がり率・出来高,347,2026-09-07,2026-06-15,57,5,5.0,1.0
3653,モルフォ,情報・通信業,グロース,3653.T,(株)モルフォ,5,2,値上がり率・出来高,346,2026-09-07,2026-06-26,12,4,73.0,68.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,1,出来高,246,2026-09-07,2026-06-15,57,5,6.0,1.0
4588,オンコリスバイオファーマ,医薬品,グロース,4588.T,オンコリスバイオファーマ(株),6,2,値上がり率・出来高,345,2026-09-07,2026-06-17,14,2,8.0,2.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,7,1,出来高,244,2026-09-07,2026-06-15,52,5,13.0,6.0
7794,イーディーピー,その他製品,グロース,7794.T,(株)イーディーピー,7,1,値上がり率,244,2026-09-07,2026-06-29,5,1,110.0,103.0
6203,豊和工業,機械,スタンダード,6203.T,豊和工業(株),8,2,値上がり率・出来高,343,2026-09-07,2026-09-02,2,1,68.0,60.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),8,1,出来高,243,2026-09-07,2026-06-15,57,5,15.0,7.0
4583,カイオム・バイオサイエンス,医薬品,グロース,4583.T,(株)カイオム・バイオサイエンス,9,2,値上がり率・出来高,342,2026-09-07,2026-06-17,8,2,1.0,-8.0
593A,ティアフォー,情報・通信業,グロース,593A.T,(株)ティアフォー,9,1,出来高,242,2026-09-07,2026-08-06,14,5,16.0,7.0
4594,ブライトパス・バイオ,医薬品,グロース,4594.T,ブライトパス・バイオ(株),10,3,値上がり率・出来高・出来高増加率,441,2026-09-07,2026-06-29,6,1,54.0,44.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),10,1,出来高,241,2026-09-07,2026-06-15,57,5,14.0,4.0
3672,オルトプラス,情報・通信業,スタンダード,3672.T,(株)オルトプラス,11,1,値上がり率,240,2026-09-07,2026-06-17,15,1,111.0,100.0
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,11,1,出来高,240,2026-09-07,2026-06-15,57,5,10.0,-1.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,12,2,値上がり率・出来高,339,2026-09-07,2026-06-15,57,5,17.0,5.0
6091,ウエスコホールディングス,サービス業,スタンダード,6091.T,(株)ウエスコホールディングス,12,1,出来高増加率,239,2026-09-07,2026-07-01,2,1,150.0,138.0
3645,メディカルネット,情報・通信業,グロース,3645.T,(株)メディカルネット,13,1,値上がり率,238,2026-09-07,2026-07-08,4,2,4.0,-9.0
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),13,2,値上がり率・出来高,338,2026-09-07,2026-06-15,57,5,40.0,27.0
7075,ＱＬＳホールディングス,サービス業,グロース,7075.T,(株)ＱＬＳホールディングス,14,1,値上がり率,237,2026-09-07,2026-06-24,6,2,44.0,30.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),14,1,出来高,237,2026-09-07,2026-06-15,57,5,9.0,-5.0
607A,エブリー,サービス業,グロース,607A.T,(株)エブリー,15,2,値上がり率・出来高,336,2026-09-07,2026-09-04,2,2,2.0,-13.0
3778,さくらインターネット,情報・通信業,プライム,3778.T,さくらインターネット(株),16,1,値上がり率,235,2026-09-07,2026-06-19,10,1,82.0,66.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),16,1,出来高,235,2026-09-07,2026-06-15,57,5,7.0,-9.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),17,1,出来高,234,2026-09-07,2026-06-15,56,5,19.0,2.0
4629,大伸化学,化学,スタンダード,4629.T,大伸化学(株),17,1,値上がり率,234,2026-09-07,2026-06-24,8,1,76.0,59.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),18,1,出来高,233,2026-09-07,2026-06-15,57,5,12.0,-6.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,19,1,出来高,232,2026-09-07,2026-06-15,57,5,8.0,-11.0
4881,ファンペップ,医薬品,グロース,4881.T,(株)ファンペップ,19,2,値上がり率・出来高増加率,332,2026-09-07,2026-07-03,7,1,73.0,54.0
2338,クオンタムソリューションズ,情報・通信業,スタンダード,2338.T,クオンタムソリューションズ(株),20,3,値上がり率・出来高・出来高増加率,431,2026-09-07,2026-06-19,11,2,108.0,88.0
4667,アイサンテクノロジー,情報・通信業,スタンダード,4667.T,アイサンテクノロジー(株),20,1,値上がり率,231,2026-09-07,2026-07-03,9,1,11.0,-9.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),20,1,出来高,231,2026-09-07,2026-06-15,57,5,18.0,-2.0
