rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),34,2,値上がり率・出来高,317,2026-09-07,2026-06-18,21,2,16.0,-18.0,2026-09-07,20100.0,-0.01807523204689787,0.13111986494091155,0.6652858326429163,1.2358175750834262,6.408772576483598,15853.0,12177.0,0.2678988204125403,0.6506528701650653,-0.07030527289546717,1.3998094066213702,8502300.0,3344970.0,2.5418165185337984,68150253400.0,298,19.578947368421055,17.842105263157897,9.911971830985914,9.719298245614036,9.912280701754387,9.543859649122806,7.382456140350877,4.936842105263158,0.27017543859649124,89.1,47.33,19.63,16.93,v7,True,True,True,True,True,True,True,True,False,False,False,False
2,4588,オンコリスバイオファーマ,医薬品,グロース,4588.T,オンコリスバイオファーマ(株),6,2,値上がり率・出来高,345,2026-09-07,2026-06-17,14,2,8.0,2.0,2026-09-07,4950.0,0.07725788900979325,0.06451612903225801,0.738061797752809,0.8936495791889825,0.5714285714285714,3860.95,3042.133333333333,0.28206788484699374,0.6271476157082749,0.0,1.2366657106043566,2285100.0,1588140.0,1.4388529978465374,6523353450.0,296,19.824561403508774,17.842105263157897,9.225352112676056,9.75438596491228,9.912280701754387,6.701754385964912,6.792982456140351,6.852631578947369,0.3929824561403508,87.3,46.89,19.67,13.49,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,4052,フィーチャ,情報・通信業,グロース,4052.T,フィーチャ(株),36,2,値上がり率・出来高,315,2026-09-07,2026-07-22,18,5,81.0,45.0,2026-09-07,835.0,0.1283783783783783,0.12080536912751683,0.5666041275797373,2.3134920634920637,1.659235668789809,631.35,393.8,0.3225627623346796,1.120365667851701,-0.034682080924855474,1.8623985453713234,5479300.0,2095890.0,2.6143070485569377,1628367125.0,276,19.50877192982456,17.842105263157897,9.911971830985914,9.912280701754387,9.912280701754387,5.614035087719298,7.43859649122807,5.747368421052631,0.08596491228070176,85.97,47.26,19.82,13.05,v7,True,True,True,True,True,True,True,True,True,False,False,False
4,9101,日本郵船,海運業,プライム,9101.T,日本郵船(株),117,1,出来高,134,2026-09-07,2026-06-18,17,3,149.0,32.0,2026-09-07,7420.0,0.036602402905839604,0.05397727272727271,0.2134096484055601,0.31095406360424027,0.3186276143191942,6862.3,5998.966666666666,0.08127012809116474,0.23687968483461042,0.0,0.3130110532258689,3158300.0,3479650.0,0.9076487577773626,24256565065.0,301,17.824561403508774,16.105263157894736,8.23943661971831,8.631578947368421,9.333333333333332,8.56140350877193,4.71578947368421,6.852631578947369,4.740350877192983,85.0,42.17,17.96,13.28,v7,True,True,True,True,True,True,True,False,True,True,True,True
5,336A,ダイナミックマッププラットフォーム,情報・通信業,グロース,336A.T,ダイナミックマッププラットフォーム(株),37,1,出来高,214,2026-09-07,2026-06-17,15,5,11.0,-26.0,2026-09-07,1449.0,-0.03206412825651306,0.07253886010362698,0.8295454545454546,0.8135168961201502,0.9243027888446216,1015.2,888.5333333333333,0.427304964539007,0.6307773109243697,-0.18549747048903875,1.805240053186347,19217900.0,5039795.0,3.813230498462735,8761478405.0,300,19.824561403508774,17.62105263157895,9.71830985915493,9.912280701754387,9.912280701754387,6.947368421052631,7.663157894736842,2.9473684210526314,0.08596491228070176,84.63,47.16,19.82,14.61,v7,True,True,True,True,True,True,True,True,False,False,False,False
6,2492,インフォマート,サービス業,プライム,2492.T,(株)インフォマート,127,1,出来高,124,2026-09-07,2026-06-17,29,5,96.0,-31.0,2026-09-07,700.0,0.0,0.08024691358024683,0.19658119658119655,0.9774011299435028,0.7241379310344827,619.55,517.9383565266927,0.12985231216205317,0.35151218514538507,0.0,0.7634601593311228,4661200.0,3694325.0,1.2617189879071278,2346783035.0,301,17.333333333333336,17.842105263157897,9.577464788732392,9.298245614035089,9.719298245614036,5.894736842105263,6.512280701754386,6.852631578947369,1.1298245614035087,84.16,44.75,19.02,12.41,v7,True,True,True,True,True,True,True,True,True,True,True,True
7,4088,エア・ウォーター,化学,プライム,4088.T,エア・ウォーター(株),105,1,値上がり率,146,2026-09-07,2026-06-22,6,3,72.0,-33.0,2026-09-07,3015.0,0.0016611295681063787,0.14857142857142858,0.17041925465838514,0.24638280281107905,0.4903785666844014,2606.9,2608.3166666666666,0.15654608922474966,0.15591792918804592,0.0,0.3567710142560147,3476300.0,959645.0,3.6224853982462264,2960826495.0,301,16.842105263157894,15.094736842105265,9.084507042253522,9.508771929824562,8.666666666666668,6.105263157894737,7.60701754385965,6.852631578947369,4.150877192982456,83.91,41.02,18.18,13.71,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,4667,アイサンテクノロジー,情報・通信業,スタンダード,4667.T,アイサンテクノロジー(株),20,1,値上がり率,231,2026-09-07,2026-07-03,9,1,11.0,-9.0,2026-09-07,3155.0,0.062289562289562284,-0.003159557661927326,0.806987399770905,0.9968354430379747,0.684193954270119,2407.2,2094.5833333333335,0.31065137919574615,0.5062661627213048,-0.14032697547683926,1.61335245662951,1469000.0,488410.0,3.007718924673942,1735678145.0,291,19.824561403508774,17.842105263157897,9.507042253521126,9.789473684210527,9.912280701754387,5.6491228070175445,7.550877192982457,3.487719298245614,0.17192982456140352,83.74,47.17,19.7,13.2,v7,True,True,True,True,True,True,True,True,False,False,False,False
9,3653,モルフォ,情報・通信業,グロース,3653.T,(株)モルフォ,5,2,値上がり率・出来高,346,2026-09-07,2026-06-26,12,4,73.0,68.0,2026-09-07,1226.0,-0.11094996374184196,0.18225650916104152,0.9156249999999999,0.8216939078751857,0.4508875739644971,849.0,694.6666666666666,0.4440518256772674,0.7648752399232246,-0.11094996374184196,1.5504212477834338,6417800.0,508360.0,12.624518058069086,975174975.0,284,19.824561403508774,17.842105263157897,8.908450704225352,9.912280701754387,9.912280701754387,5.157894736842105,7.929824561403509,3.9543859649122806,0.22105263157894736,83.66,46.58,19.82,13.09,v7,True,True,True,True,True,True,True,True,False,False,False,False
10,7384,プロクレアホールディングス,銀行業,プライム,7384.T,(株)プロクレアホールディングス,135,1,値上がり率,116,2026-09-07,2026-07-08,6,1,62.0,-73.0,2026-09-07,5000.0,0.03734439834024905,0.07758620689655182,0.15874855156431056,0.4204545454545454,0.6606470912485034,4592.75,4149.25,0.0886723640520386,0.2050370548894378,0.0,0.4491503848815519,100500.0,97110.0,1.0349088662341674,449106250.0,301,16.42105263157895,16.926315789473684,9.366197183098592,8.807017543859649,9.157894736842104,4.87719298245614,5.698245614035089,6.852631578947369,3.1438596491228066,81.25,42.71,17.96,10.58,v7,True,True,True,True,True,True,True,False,True,True,True,True
11,7075,ＱＬＳホールディングス,サービス業,グロース,7075.T,(株)ＱＬＳホールディングス,14,1,値上がり率,237,2026-09-07,2026-06-24,6,2,44.0,30.0,2026-09-07,1024.0,0.015873015873015817,0.15445321307779025,0.2442284325637909,0.2752179327521793,0.29440203978531887,875.6,816.6666666666666,0.16948378254910912,0.2538775510204083,0.0,0.332499216083535,23900.0,9385.0,2.5466169419286095,9602065.0,278,18.035087719298247,15.410526315789475,7.852112676056338,9.578947368421051,9.473684210526315,1.6140350877192984,7.410526315789474,6.852631578947369,4.421052631578948,80.65,41.3,19.05,9.02,v7,True,False,True,True,True,True,True,True,True,True,True,False
12,9107,川崎汽船,海運業,プライム,9107.T,川崎汽船(株),119,1,出来高,132,2026-09-07,2026-06-15,48,4,102.0,-17.0,2026-09-07,3425.0,0.02914663461538458,0.028528528528528607,0.1996497373029773,0.28037383177570097,0.3114127628857326,3236.275,2840.4333333333334,0.058315501618372956,0.20580193163015026,-0.011544011544011523,0.38013540023593795,3888800.0,5618940.0,0.6920878315127053,18164161282.5,301,17.403508771929822,15.726315789473686,8.169014084507044,8.210526315789474,9.192982456140351,8.140350877192981,3.3122807017543865,6.263157894736842,3.8315789473684214,80.25,41.3,17.4,11.45,v7,True,True,True,True,True,True,True,False,True,True,True,True
13,8001,伊藤忠商事,卸売業,プライム,8001.T,伊藤忠商事(株),38,1,出来高,213,2026-09-07,2026-06-15,57,5,26.0,-12.0,2026-09-07,2264.5,0.02745009074410154,0.07424098671726753,0.08870192307692304,0.2401423877327491,0.11436955149632477,2103.55,1978.8083333333334,0.07651351287109875,0.14437561326892867,0.0,0.25832862974986553,17935700.0,12673565.0,1.415205587378137,27068828060.0,301,14.175438596491226,15.031578947368422,6.373239436619718,8.56140350877193,8.385964912280702,8.631578947368421,6.7368421052631575,6.852631578947369,5.428070175438596,80.18,35.58,16.95,15.37,v7,True,True,True,True,True,True,True,True,True,True,True,True
14,7119,ハルメクホールディングス,小売業,グロース,7119.T,(株)ハルメクホールディングス,56,1,値上がり率,195,2026-09-07,2026-06-17,2,1,96.0,40.0,2026-09-07,1932.0,0.03315508021390379,0.04602057390362746,0.20149253731343286,0.1962848297213622,0.49687128488132903,1738.6,1615.5166666666667,0.11123892787300127,0.19590223973754517,0.0,0.33664549280191597,23700.0,7440.0,3.185483870967742,14868830.0,258,17.50877192982456,14.210526315789473,9.154929577464788,9.192982456140351,9.087719298245615,2.1052631578947367,7.578947368421052,6.852631578947369,4.32280701754386,80.01,40.87,18.28,9.68,v7,True,False,True,True,True,True,True,True,True,True,True,False
