evaluation_version,universe_source,universe_label,horizon,sample_count,valid_count,avg_open_buy_return,median_open_buy_return,win_rate,avg_excess_return,avg_net_return,cost_bps_one_way
v4,jpx_liquidity,JPX流動性,1d,100,100,-0.003237742293321324,-0.0035159520906045127,0.45,,-0.005230270046476974,10
v4,jpx_liquidity,JPX流動性,3d,100,100,0.03629324122645114,0.02634369309948137,0.78,,0.03422169103723946,10
v4,jpx_liquidity,JPX流動性,5d,100,100,0.05292986357686018,0.041385482221648284,0.8,,0.050825056779570055,10
v4,jpx_liquidity,JPX流動性,10d,100,100,0.010583817175516564,-0.0010237274557547416,0.5,,0.008563660124982702,10
v4,yahoo,Yahooランキング,1d,100,100,-0.006279601058521652,-0.005865601046527724,0.37,,-0.008266048136005663,10
v4,yahoo,Yahooランキング,3d,100,100,0.03269663923701477,0.01859026404357933,0.67,,0.030632278655179958,10
v4,yahoo,Yahooランキング,5d,100,100,0.05859337934265623,0.04071834992887624,0.7,,0.056477251177350266,10
v4,yahoo,Yahooランキング,10d,100,100,0.005325580647165845,-0.0070504977543554,0.47,,0.0033159348114521637,10
v5,jpx_liquidity,JPX流動性,1d,100,100,0.011343672810443598,0.011026180458158064,0.67,,0.009321996808495521,10
v5,jpx_liquidity,JPX流動性,3d,100,100,0.03887108110824339,0.032597456476004094,0.74,,0.036794377817108016,10
v5,jpx_liquidity,JPX流動性,5d,100,100,-0.017576970160311674,-0.025129577478021192,0.31,,-0.019540833796961216,10
v5,jpx_liquidity,JPX流動性,10d,100,100,0.01246881940743416,0.006196273379935779,0.54,,0.010444894237438693,10
v5,yahoo,Yahooランキング,1d,100,100,0.0076774856417307115,0.002439941035289772,0.53,,0.005663138347932888,10
v5,yahoo,Yahooランキング,3d,100,100,0.028352740605504398,0.01614404224131394,0.66,,0.02629706347703402,10
v5,yahoo,Yahooランキング,5d,100,100,-0.023700311168243293,-0.027664381188891363,0.31,,-0.025651934246217985,10
v5,yahoo,Yahooランキング,10d,100,100,-0.0052427118929103175,-0.01251154383063844,0.39,,-0.007231231711836396,10
v7,jpx_liquidity,JPX流動性,1d,5500,5400,-0.002856374189019915,-0.001481481481481528,0.4512962962962963,,-0.004849664297016065,10
v7,jpx_liquidity,JPX流動性,3d,5500,5200,-0.006942478533016565,-0.003891334471127883,0.4436538461538462,,-0.008927600518429064,10
v7,jpx_liquidity,JPX流動性,5d,5500,5000,-0.008825058698921312,-0.004290446908020107,0.4546,,-0.01080641740658217,10
v7,jpx_liquidity,JPX流動性,10d,5500,4600,-0.017605701088493082,-0.00986489251585071,0.4317391304347826,,-0.019569507292017188,10
v7,yahoo,Yahooランキング,1d,5500,5400,-0.002727326080683394,-0.0018514852588180624,0.43777777777777777,,-0.004720874155848107,10
v7,yahoo,Yahooランキング,3d,5500,5199,-0.006449504159940531,-0.0045641259698767644,0.44470090402000384,,-0.008435611601124809,10
v7,yahoo,Yahooランキング,5d,5500,4998,-0.008141861897660398,-0.005169112244216345,0.4489795918367347,,-0.010124586315726975,10
v7,yahoo,Yahooランキング,10d,5500,4595,-0.010734108030957446,-0.0053835800807536804,0.4613710554951034,,-0.012711650549003565,10
