liquidity_rank,code,name,industry,market,ticker,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,in_yahoo_pool,universe_source,universe_label
1,285A,キオクシアホールディングス,電気機器,プライム,285A.T,2026-07-10,77000.0,-0.011045466221423106,-0.07563025210084029,-0.051724137931034475,1.4624240486088902,4.798192771084337,89159.5,64860.166666666664,-0.13637918561678786,0.18716932066676772,-0.29162833486660533,1.2818106011082462,39973100.0,38982730.0,1.0254053525753584,3428211173250.0,262,True,jpx_liquidity,JPX流動性
2,6976,太陽誘電,電気機器,プライム,6976.T,2026-07-10,14730.0,0.0034059945504087974,-0.2835603112840467,-0.06327503974562798,1.9036073329390892,3.042470879494541,18399.5,12637.683333333332,-0.19943476724911002,0.1655617261075013,-0.3498124034429486,1.4484635583348704,21279300.0,25712395.0,0.8275891841269551,458859645700.0,262,True,jpx_liquidity,JPX流動性
3,9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,2026-07-10,6370.0,0.10647906895952763,0.032582266169557395,-0.015760197775030904,0.6923485653560042,0.4970408056123423,6449.0,6283.616666666667,-0.012249961234299889,0.013747390701215112,-0.2620481927710844,0.8978550198711656,72262000.0,57481065.0,1.2571444179052702,373291373650.0,262,True,jpx_liquidity,JPX流動性
4,8035,東京エレクトロン,電気機器,プライム,8035.T,2026-07-10,72940.0,0.02645651562060225,-0.0035519125683060038,0.07264705882352951,0.717852096090438,0.7400631235839523,73327.5,58611.833333333336,-0.005284511267941716,0.24445859908835232,-0.07436548223350259,0.6730974703903299,3910500.0,4730120.0,0.826723212096099,335818078300.0,262,True,jpx_liquidity,JPX流動性
5,6981,村田製作所,電気機器,プライム,6981.T,2026-07-10,9860.0,0.040633245382585725,-0.11010830324909748,0.15240766713417475,1.3645083932853717,1.8891201590059952,10781.7,8165.383333333333,-0.08548744632108118,0.20753669454179535,-0.19510204081632654,1.1099292926216813,32667200.0,30740425.0,1.062678866671492,315054104170.0,262,True,jpx_liquidity,JPX流動性
6,5803,フジクラ,非鉄金属,プライム,5803.T,2026-07-10,5150.0,0.042932361279870435,-0.03882045539380363,0.21005639097744355,-0.09617409617409622,0.7950894927985463,5448.8,5478.483333333334,-0.054837762443106786,-0.05995880855102842,-0.3443666454487587,1.125680787881582,42643000.0,48065105.0,0.8871924861081651,268687229275.0,262,True,jpx_liquidity,JPX流動性
7,6857,アドバンテスト,電気機器,プライム,6857.T,2026-07-10,29830.0,0.022976680384087844,0.016527517464644648,0.09167429094236046,0.1989549839228295,0.2953427332507199,30722.5,28512.666666666668,-0.029050370249816937,0.046201688138604924,-0.16908077994428972,0.8606470637283374,7330900.0,8851965.0,0.8281664014713117,268284962375.0,262,True,jpx_liquidity,JPX流動性
8,4062,イビデン,電気機器,プライム,4062.T,2026-07-10,20300.0,0.03995901639344268,-0.13043478260869568,0.06254907092384188,1.1627956531003623,1.7349234470229296,23285.25,18460.2,-0.12820347644968377,0.09966305890510396,-0.23178807947019864,1.1396010131649608,6297800.0,9399540.0,0.670011511201612,217281275700.0,262,True,jpx_liquidity,JPX流動性
9,6920,レーザーテック,電気機器,プライム,6920.T,2026-07-10,44380.0,0.031613203161320325,-0.0686253934942288,0.008636363636363553,0.07640067911714765,0.275287356321839,49305.1025390625,44115.5341796875,-0.09989032139544851,0.0059948456984630916,-0.2249860891808173,0.8991925140591367,2422000.0,3731255.0,0.6491113579747296,185030491800.0,262,False,jpx_liquidity,JPX流動性
10,5016,ＪＸ金属,非鉄金属,プライム,5016.T,2026-07-10,3962.0,0.02377260981912155,-0.030110159118727053,0.11385999437728422,-0.1451995685005394,0.6372346790018211,4323.3,4335.3,-0.08357042074341359,-0.0861070744815815,-0.3073426573426573,1.0775909615513024,24382900.0,32537940.0,0.749368275926503,145901252900.0,262,True,jpx_liquidity,JPX流動性
11,6146,ディスコ,機械,プライム,6146.T,2026-07-10,72560.0,0.014683261082366172,-0.05261783522653085,-0.0918648310387985,0.07703725693929053,0.21620680208826037,79847.0,73486.66666666667,-0.09126203864891602,-0.01260999727841794,-0.17992766726943943,0.793482066920373,1346000.0,1908920.0,0.7051107432474907,144431627050.0,262,False,jpx_liquidity,JPX流動性
12,5801,古河電気工業,非鉄金属,プライム,5801.T,2026-07-10,3725.0,0.05136889641546705,-0.06874999999999998,-0.9114991684485626,-0.9177885676451114,-0.623633012981326,6408.45,34333.316666666666,-0.4187361998611209,-0.89150480170136,-0.9380611905553708,3.2630085758083816,16901100.0,26445675.0,0.6390874878406394,129826481025.0,262,True,jpx_liquidity,JPX流動性
13,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,2026-07-10,3461.0,0.013766842413591052,0.04058929645219478,0.09456040480708405,0.21013986013986008,0.22495500039359273,3304.9,3082.6833333333334,0.04723289660806684,0.12272316866798949,0.0,0.247690595335215,35147200.0,35799590.0,0.9817766069387945,115335349900.0,262,True,jpx_liquidity,JPX流動性
14,9983,ファーストリテイリング,小売業,プライム,9983.T,2026-07-10,82110.0,-0.0359281437125748,-0.028284023668639025,0.01962001738482555,0.09407061958694207,0.26611437515562786,83633.5,78044.66666666667,-0.018216384582733003,0.05208982890139824,-0.06587030716723552,0.2784422977827665,2457600.0,1002045.0,2.4525844647695463,88426894950.0,262,False,jpx_liquidity,JPX流動性
15,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,2026-07-10,10840.0,0.0027752081406104967,-0.09666666666666668,0.22140845070422532,0.5831751131882577,0.7728925442957206,10280.7,8220.35,0.054402910307663754,0.3186786450698571,-0.09666666666666668,1.136653915819244,7837500.0,8067250.0,0.9715206544981251,84369366025.0,262,True,jpx_liquidity,JPX流動性
16,7011,三菱重工業,機械,プライム,7011.T,2026-07-10,3818.0,0.0034165571616293633,0.006856540084388296,0.07853107344632759,-0.19806763285024154,-0.18707531863513105,3799.45,4033.6666666666665,0.004882285593967639,-0.05346665564829345,-0.2629691696999785,0.4727228436973526,14270300.0,21395985.0,0.666961581810793,80708564435.0,262,True,jpx_liquidity,JPX流動性
17,8316,三井住友フィナンシャルグループ,銀行業,プライム,8316.T,2026-07-10,6814.0,-0.0002934272300469942,0.021282973621103096,0.06369029035279428,0.22180383718845254,0.24539723013661896,6559.95,6060.9,0.03872742932491868,0.12425547360953004,-0.0002934272300469942,0.2900780715362319,10340500.0,12875290.0,0.8031275412048972,79990008105.0,262,True,jpx_liquidity,JPX流動性
18,6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,2026-07-10,4762.0,-0.011417894955366381,-0.012033195020746845,0.09345579793340986,0.8814697747925722,0.9759336099585063,4748.6,4078.6666666666665,0.0028218843448595265,0.16753841124550517,-0.07046652352137417,0.506328353515478,13112800.0,16738775.0,0.7833787120025211,79258684870.0,262,True,jpx_liquidity,JPX流動性
19,7203,トヨタ自動車,輸送用機器,プライム,7203.T,2026-07-10,2823.0,-0.0003541076487252326,-0.0017680339462518013,0.0171140335074762,-0.14944260319373304,-0.20899118432469665,2798.975,2942.766666666667,0.008583499316714205,-0.04069866225660668,-0.2735714833624866,0.29404264169537675,26668000.0,27178465.0,0.9812180342046543,75798948112.5,262,True,jpx_liquidity,JPX流動性
20,5706,三井金属,非鉄金属,プライム,5706.T,2026-07-10,36460.0,0.039042462239954334,-0.05885389778007233,-0.16947608200455577,0.0008234971177600858,0.7080836671416753,42754.0,43981.5,-0.1472142957384105,-0.17101508588838488,-0.33588342440801455,0.8762990047212302,1292200.0,1854265.0,0.6968798958077729,74940873800.0,262,False,jpx_liquidity,JPX流動性
21,3436,ＳＵＭＣＯ,金属製品,プライム,3436.T,2026-07-10,5244.0,0.154049295774648,0.029446407538280317,0.4355324390911579,1.434540389972145,2.229064039408867,4338.452124023437,3529.5007080078126,0.20872602718426836,0.48576255788879474,0.0,1.2325524845348395,19215000.0,16036770.0,1.1981839235706442,72112324660.0,262,True,jpx_liquidity,JPX流動性
22,5802,住友電気工業,非鉄金属,プライム,5802.T,2026-07-10,2582.0,0.07538525614327374,-0.030780780780780725,-0.7646308113035551,-0.7398750755591377,-0.5970612854494921,3305.9,8624.766666666666,-0.2189721407181101,-0.7006295822495681,-0.8151092015753669,2.6018681735828126,28403300.0,22566010.0,1.2586762125869837,70893696672.5,262,True,jpx_liquidity,JPX流動性
