evaluation_version,universe_source,universe_label,horizon,sample_count,valid_count,avg_open_buy_return,median_open_buy_return,win_rate,avg_excess_return,avg_net_return,cost_bps_one_way
v4,jpx_liquidity,JPX流動性,1d,100,100,-0.003237742293321324,-0.0035159520906045127,0.45,,-0.005230270046476974,10
v4,jpx_liquidity,JPX流動性,3d,100,100,0.03629324122645114,0.02634369309948137,0.78,,0.03422169103723946,10
v4,jpx_liquidity,JPX流動性,5d,100,100,0.05292986357686018,0.041385482221648284,0.8,,0.050825056779570055,10
v4,jpx_liquidity,JPX流動性,10d,100,100,0.010583817175516564,-0.0010237274557547416,0.5,,0.008563660124982702,10
v4,yahoo,Yahooランキング,1d,100,100,-0.006279601058521651,-0.005865601046527724,0.37,,-0.008266048136005663,10
v4,yahoo,Yahooランキング,3d,100,100,0.03269663923701476,0.01859026404357933,0.67,,0.030632278655179958,10
v4,yahoo,Yahooランキング,5d,100,100,0.058593379342656224,0.04071834992887624,0.7,,0.056477251177350266,10
v4,yahoo,Yahooランキング,10d,100,100,0.005325580647165846,-0.0070504977543554,0.47,,0.0033159348114521624,10
v5,jpx_liquidity,JPX流動性,1d,100,100,0.011343672810443598,0.011026180458158064,0.67,,0.009321996808495521,10
v5,jpx_liquidity,JPX流動性,3d,100,100,0.03887108110824339,0.032597456476004094,0.74,,0.036794377817108016,10
v5,jpx_liquidity,JPX流動性,5d,100,100,-0.017576970160311674,-0.025129577478021192,0.31,,-0.019540833796961216,10
v5,jpx_liquidity,JPX流動性,10d,100,100,0.01246881940743416,0.006196273379935779,0.54,,0.010444894237438693,10
v5,yahoo,Yahooランキング,1d,100,100,0.007677485641730712,0.002439941035289772,0.53,,0.00566313834793289,10
v5,yahoo,Yahooランキング,3d,100,100,0.028352740605504398,0.01614404224131394,0.66,,0.02629706347703402,10
v5,yahoo,Yahooランキング,5d,100,100,-0.023700311168243293,-0.027664381188891363,0.31,,-0.02565193424621798,10
v5,yahoo,Yahooランキング,10d,100,100,-0.005242711892910321,-0.01251154383063844,0.39,,-0.007231231711836395,10
v7,jpx_liquidity,JPX流動性,1d,1700,1600,-0.007302591580561153,-0.0060939671282763674,0.381875,,-0.009286993699991608,10
v7,jpx_liquidity,JPX流動性,3d,1700,1400,-0.017646403337597035,-0.01430589469998167,0.35214285714285715,,-0.01961012817732518,10
v7,jpx_liquidity,JPX流動性,5d,1700,1200,-0.02589449130675889,-0.02252372827807364,0.3491666666666667,,-0.027841728218636678,10
v7,jpx_liquidity,JPX流動性,10d,1700,700,-0.05507608544301864,-0.0497335883461939,0.27285714285714285,,-0.05696498834821804,10
v7,yahoo,Yahooランキング,1d,1700,1600,-0.0060317520453622795,-0.004604782659912782,0.403125,,-0.008018694573023599,10
v7,yahoo,Yahooランキング,3d,1700,1400,-0.01526499323137327,-0.009313167452702331,0.39071428571428574,,-0.017233478509903755,10
v7,yahoo,Yahooランキング,5d,1700,1200,-0.01853924335393548,-0.012664995822890518,0.41333333333333333,,-0.020501183406470964,10
v7,yahoo,Yahooランキング,10d,1700,700,-0.0353090275796414,-0.024391423431892732,0.4114285714285714,,-0.0372374448335097,10
