code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,情報・通信業,グロース,5240.T,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),1,3,値上がり率・出来高・出来高増加率,450,2026-07-10,2026-06-24,4,2,1.0,0.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-07-10,2026-06-15,19,18,1.0,0.0
4381,ビープラッツ,情報・通信業,グロース,4381.T,ビープラッツ(株),2,1,値上がり率,249,2026-07-10,2026-06-24,3,1,110.0,108.0
4424,Ａｍａｚｉａ,情報・通信業,グロース,4424.T,(株)Ａｍａｚｉａ,3,2,値上がり率・出来高,348,2026-07-10,2026-07-01,5,2,2.0,-1.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),3,2,値上がり率・出来高,348,2026-07-10,2026-06-15,19,18,2.0,-1.0
4833,Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,サービス業,グロース,4833.T,(株)Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,4,2,値上がり率・出来高,347,2026-07-10,2026-06-25,7,3,6.0,2.0
7523,アールビバン,小売業,スタンダード,7523.T,アールビバン(株),4,1,出来高増加率,247,2026-07-10,2026-06-15,5,2,25.0,21.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),4,1,出来高,247,2026-07-10,2026-06-15,19,18,4.0,0.0
2997,ストレージ王,不動産業,グロース,2997.T,(株)ストレージ王,5,2,値上がり率・出来高増加率,346,2026-07-10,2026-06-29,2,1,122.0,117.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),5,1,出来高,246,2026-07-10,2026-06-15,19,18,3.0,-2.0
5018,ＭＯＲＥＳＣＯ,石油・石炭製品,スタンダード,5018.T,(株)ＭＯＲＥＳＣＯ,6,1,値上がり率,245,2026-07-10,2026-07-01,2,1,99.0,93.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),6,2,値上がり率・出来高,345,2026-07-10,2026-06-15,19,18,22.0,16.0
9399,ビート・ホールディングス・リミテッド,情報・通信業,スタンダード,9399.T,ビート・ホールディングス・リミテッド,7,2,値上がり率・出来高,344,2026-07-10,2026-06-19,6,2,4.0,-3.0
