signal_date,entry_date,planned_exit_date,code,ticker,name,industry,entry_price,latest_price,unrealized_return,market_value
2026-06-19,2026-06-22,,6752,6752.T,パナソニック　ホールディングス,電気機器,4415.0,4610.0,0.04416761041902606,0.04201835450012957
2026-06-19,2026-06-22,,5998,5998.T,アドバネクス,金属製品,3250.0,3110.0,-0.043076923076923124,0.03850754675235803
2026-06-19,2026-06-22,,4203,4203.T,住友ベークライト,化学,7712.0,7592.0,-0.01556016597510368,0.039614848724820295
2026-06-19,2026-06-22,,6361,6361.T,荏原製作所,機械,6565.0,6464.0,-0.01538461538461533,0.03962191305708865
2026-06-19,2026-06-22,,3374,3374.T,内外テック,卸売業,3550.0,3525.0,-0.007042253521126751,0.03995761808629153
2026-06-22,2026-06-23,,6723,6723.T,ルネサスエレクトロニクス,電気機器,5041.0,4844.0,-0.039079547708787965,0.03956196418988629
2026-06-22,2026-06-23,,6101,6101.T,ツガミ,機械,7880.0,7780.0,-0.012690355329949221,0.04064843110960094
2026-06-22,2026-06-23,,2802,2802.T,味の素,食料品,6000.0,5742.0,-0.04300000000000004,0.03940055562294065
2026-06-22,2026-06-23,,8750,8750.T,第一ライフグループ,保険業,1845.0,1705.5,-0.07560975609756093,0.03805798246831946
2026-06-22,2026-06-23,,8316,8316.T,三井住友フィナンシャルグループ,銀行業,6581.0,6340.0,-0.03662057438079325,0.03966320234598346
2026-06-23,2026-06-24,,6857,6857.T,アドバンテスト,電気機器,31100.0,35900.0,0.15434083601286175,0.04581948963888007
2026-06-23,2026-06-24,,9072,9072.T,ニッコンホールディングス,陸運業,6450.0,6055.0,-0.0612403100775194,0.03726238260302013
2026-06-23,2026-06-24,,9304,9304.T,澁澤倉庫,倉庫・運輸関連業,1619.0,1577.0,-0.02594193946880785,0.038663488130882766
2026-06-23,2026-06-24,,8750,8750.T,第一ライフグループ,保険業,1794.0,1705.5,-0.04933110367892979,0.037735097196633774
2026-06-23,2026-06-24,,6098,6098.T,リクルートホールディングス,サービス業,11045.0,11240.0,0.017655047532820323,0.040393992356226864
2026-06-24,2026-06-25,,6752,6752.T,パナソニック　ホールディングス,電気機器,4469.0,4610.0,0.03155068247930193,0.04066978534168424
2026-06-24,2026-06-25,,3099,3099.T,三越伊勢丹ホールディングス,小売業,4089.0,4132.0,0.010516018586451459,0.03984047537195925
2026-06-24,2026-06-25,,7762,7762.T,シチズン時計,精密機器,2470.0,2546.0,0.03076923076923066,0.04063897592645794
2026-06-24,2026-06-25,,7173,7173.T,東京きらぼしフィナンシャルグループ,銀行業,13630.0,13910.0,0.02054292002934699,0.040235794706482565
2026-06-24,2026-06-25,,2501,2501.T,サッポロホールディングス,食料品,1978.5,2038.5,0.030326004548900665,0.040621501346153936
