code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
5721,エスクリプトエナジー,非鉄金属,スタンダード,5721.T,エスクリプトエナジー(株),1,2,値上がり率・出来高,350,2026-06-25,2026-06-18,4,2,15.0,14.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,1,1,出来高,250,2026-06-25,2026-06-15,8,7,1.0,0.0
9417,スマートバリュー,情報・通信業,スタンダード,9417.T,(株)スマートバリュー,2,2,値上がり率・出来高増加率,349,2026-06-25,2026-06-25,1,1,,
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),3,1,出来高,248,2026-06-25,2026-06-15,8,7,3.0,0.0
2962,テクニスコ,金属製品,スタンダード,2962.T,(株)テクニスコ,4,1,値上がり率,247,2026-06-25,2026-06-15,6,1,9.0,5.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-06-25,2026-06-15,8,7,5.0,1.0
550A,ソフトテックス,情報・通信業,スタンダード,550A.T,(株)ソフトテックス,5,2,値上がり率・出来高増加率,346,2026-06-25,2026-06-22,2,1,14.0,9.0
6740,ジャパンディスプレイ,電気機器,プライム,6740.T,(株)ジャパンディスプレイ,5,1,出来高,246,2026-06-25,2026-06-15,8,7,3.0,-2.0
6659,メディアリンクス,電気機器,スタンダード,6659.T,(株)メディアリンクス,6,2,値上がり率・出来高,345,2026-06-25,2026-06-15,6,4,47.0,41.0
9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),6,1,出来高,245,2026-06-25,2026-06-15,8,7,9.0,3.0
6335,東京機械製作所,機械,スタンダード,6335.T,(株)東京機械製作所,7,2,値上がり率・出来高増加率,344,2026-06-25,2026-06-23,2,1,143.0,136.0
8136,サンリオ,卸売業,プライム,8136.T,(株)サンリオ,7,2,値上がり率・出来高,344,2026-06-25,2026-06-15,8,7,4.0,-3.0
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,サービス業,グロース,7352.T,(株)ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,8,2,値上がり率・出来高増加率,343,2026-06-25,2026-06-25,1,1,,
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),8,2,値上がり率・出来高,343,2026-06-25,2026-06-15,8,7,12.0,4.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),9,1,出来高,242,2026-06-25,2026-06-15,8,7,7.0,-2.0
6613,ＱＤレーザ,電気機器,グロース,6613.T,(株)ＱＤレーザ,9,2,値上がり率・出来高,342,2026-06-25,2026-06-15,7,4,81.0,72.0
2961,日本調理機,金属製品,スタンダード,2961.T,日本調理機(株),10,1,値上がり率,241,2026-06-25,2026-06-24,2,2,12.0,2.0
7201,日産自動車,輸送用機器,プライム,7201.T,日産自動車(株),10,1,出来高,241,2026-06-25,2026-06-15,8,7,13.0,3.0
3907,シリコンスタジオ,情報・通信業,スタンダード,3907.T,シリコンスタジオ(株),11,2,値上がり率・出来高増加率,340,2026-06-25,2026-06-22,3,1,12.0,1.0
5803,フジクラ,非鉄金属,プライム,5803.T,(株)フジクラ,11,1,出来高,240,2026-06-25,2026-06-15,8,7,8.0,-3.0
4664,アール・エス・シー,サービス業,スタンダード,4664.T,ＲＳＣ,12,2,値上がり率・出来高増加率,339,2026-06-25,2026-06-17,3,2,5.0,-7.0
8729,ソニーフィナンシャルグループ,保険業,プライム,8729.T,ソニーフィナンシャルグループ(株),12,1,出来高,239,2026-06-25,2026-06-15,8,7,14.0,2.0
3192,白鳩,小売業,スタンダード,3192.T,(株)白鳩,13,2,値上がり率・出来高増加率,338,2026-06-25,2026-06-25,1,1,,
5016,ＪＸ金属,非鉄金属,プライム,5016.T,ＪＸ金属(株),13,2,値上がり率・出来高,338,2026-06-25,2026-06-15,8,7,15.0,2.0
168A,イタミアート,その他製品,グロース,168A.T,(株)イタミアート,14,1,出来高増加率,237,2026-06-25,2026-06-25,1,1,,
6327,北川精機,機械,スタンダード,6327.T,北川精機(株),14,1,値上がり率,237,2026-06-25,2026-06-15,4,1,8.0,-6.0
9501,東京電力ホールディングス,電気・ガス業,プライム,9501.T,東京電力ホールディングス(株),14,1,出来高,237,2026-06-25,2026-06-15,8,7,10.0,-4.0
6857,アドバンテスト,電気機器,プライム,6857.T,(株)アドバンテスト,15,2,値上がり率・出来高,336,2026-06-25,2026-06-15,8,7,61.0,46.0
285A,キオクシアホールディングス,電気機器,プライム,285A.T,キオクシアホールディングス(株),16,2,値上がり率・出来高,335,2026-06-25,2026-06-15,8,7,11.0,-5.0
3133,海帆,小売業,グロース,3133.T,(株)海帆,16,3,値上がり率・出来高・出来高増加率,435,2026-06-25,2026-06-25,1,1,,
4078,堺化学工業,化学,プライム,4078.T,堺化学工業(株),17,1,値上がり率,234,2026-06-25,2026-06-25,1,1,,
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム,8306.T,(株)三菱ＵＦＪフィナンシャル・グループ,17,1,出来高,234,2026-06-25,2026-06-15,8,7,18.0,1.0
3010,ポラリス・ホールディングス,サービス業,スタンダード,3010.T,ポラリス・ホールディングス(株),18,2,値上がり率・出来高増加率,333,2026-06-25,2026-06-25,1,1,,
6668,アドテック　プラズマ　テクノロジー,電気機器,スタンダード,6668.T,(株)アドテック　プラズマ　テクノロジー,19,1,値上がり率,232,2026-06-25,2026-06-15,4,2,60.0,41.0
3444,菊池製作所,金属製品,スタンダード,3444.T,(株)菊池製作所,20,1,値上がり率,231,2026-06-25,2026-06-18,4,1,5.0,-15.0
5401,日本製鉄,鉄鋼,プライム,5401.T,日本製鉄(株),21,1,出来高,230,2026-06-25,2026-06-15,8,7,24.0,3.0
6838,多摩川ホールディングス,電気機器,スタンダード,6838.T,(株)多摩川ホールディングス,21,1,値上がり率,230,2026-06-25,2026-06-17,2,1,6.0,-15.0
5856,エルアイイーエイチ,小売業,スタンダード,5856.T,(株)エルアイイーエイチ,22,1,出来高,229,2026-06-25,2026-06-15,7,4,66.0,44.0
7916,光村印刷,その他製品,スタンダード,7916.T,光村印刷(株),23,1,出来高増加率,228,2026-06-25,2026-06-23,2,1,126.0,103.0
6620,宮越ホールディングス,不動産業,プライム,6620.T,宮越ホールディングス(株),24,1,値上がり率,227,2026-06-25,2026-06-19,3,2,48.0,24.0
6981,村田製作所,電気機器,プライム,6981.T,(株)村田製作所,24,2,値上がり率・出来高,327,2026-06-25,2026-06-15,8,7,25.0,1.0
6997,日本ケミコン,電気機器,プライム,6997.T,日本ケミコン(株),25,1,値上がり率,226,2026-06-25,2026-06-15,4,1,95.0,70.0
9872,北恵,卸売業,スタンダード,9872.T,北恵(株),25,1,出来高増加率,226,2026-06-25,2026-06-15,3,1,133.0,108.0
6342,太平製作所,機械,スタンダード,6342.T,(株)太平製作所,26,1,出来高増加率,225,2026-06-25,2026-06-15,3,1,144.0,118.0
7203,トヨタ自動車,輸送用機器,プライム,7203.T,トヨタ自動車(株),26,1,出来高,225,2026-06-25,2026-06-15,8,7,20.0,-6.0
7717,ブイ・テクノロジー,精密機器,プライム,7717.T,(株)ブイ・テクノロジー,26,1,値上がり率,225,2026-06-25,2026-06-17,4,1,30.0,4.0
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム,6525.T,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,27,2,値上がり率・出来高,324,2026-06-25,2026-06-15,8,7,59.0,32.0
6723,ルネサスエレクトロニクス,電気機器,プライム,6723.T,ルネサスエレクトロニクス(株),27,1,出来高,224,2026-06-25,2026-06-15,8,7,31.0,4.0
3350,メタプラネット,卸売業,スタンダード,3350.T,(株)メタプラネット,28,1,出来高,223,2026-06-25,2026-06-15,8,7,30.0,2.0
6976,太陽誘電,電気機器,プライム,6976.T,太陽誘電(株),28,2,値上がり率・出来高,323,2026-06-25,2026-06-15,8,7,28.0,0.0
5592,くすりの窓口,情報・通信業,グロース,5592.T,(株)くすりの窓口,29,1,出来高増加率,222,2026-06-25,2026-06-25,1,1,,
6666,リバーエレテック,電気機器,スタンダード,6666.T,リバーエレテック(株),29,1,値上がり率,222,2026-06-25,2026-06-17,3,1,93.0,64.0
7011,三菱重工業,機械,プライム,7011.T,三菱重工業(株),29,1,出来高,222,2026-06-25,2026-06-15,8,7,38.0,9.0
6871,日本マイクロニクス,電気機器,プライム,6871.T,(株)日本マイクロニクス,30,1,値上がり率,221,2026-06-25,2026-06-22,2,1,125.0,95.0
2499,日本和装ホールディングス,サービス業,スタンダード,2499.T,日本和装ホールディングス(株),31,1,出来高増加率,220,2026-06-25,2026-06-19,2,1,103.0,72.0
6758,ソニーグループ,電気機器,プライム,6758.T,ソニーグループ(株),31,1,出来高,220,2026-06-25,2026-06-15,8,7,27.0,-4.0
7435,ナ・デックス,卸売業,スタンダード,7435.T,(株)ナ・デックス,31,1,値上がり率,220,2026-06-25,2026-06-15,2,1,3.0,-28.0
4978,リプロセル,化学,グロース,4978.T,(株)リプロセル,32,3,値上がり率・出来高・出来高増加率,419,2026-06-25,2026-06-25,1,1,,
6703,沖電気工業,電気機器,プライム,6703.T,ＯＫＩ,33,1,値上がり率,218,2026-06-25,2026-06-24,2,2,126.0,93.0
6135,牧野フライス製作所,機械,プライム,6135.T,(株)牧野フライス製作所,34,1,値上がり率,217,2026-06-25,2026-06-25,1,1,,
6753,シャープ,電気機器,プライム,6753.T,シャープ(株),34,1,出来高,217,2026-06-25,2026-06-19,3,2,11.0,-23.0
3437,特殊電極,金属製品,スタンダード,3437.T,特殊電極(株),35,1,出来高増加率,216,2026-06-25,2026-06-25,1,1,,
6752,パナソニック　ホールディングス,電気機器,プライム,6752.T,パナソニック　ホールディングス(株),35,1,出来高,216,2026-06-25,2026-06-15,8,7,23.0,-12.0
7283,愛三工業,輸送用機器,プライム,7283.T,愛三工業(株),35,1,値上がり率,216,2026-06-25,2026-06-25,1,1,,
4689,ＬＩＮＥヤフー,情報・通信業,プライム,4689.T,ＬＩＮＥヤフー(株),36,1,出来高,215,2026-06-25,2026-06-15,8,7,33.0,-3.0
7218,田中精密工業,輸送用機器,スタンダード,7218.T,田中精密工業(株),36,1,値上がり率,215,2026-06-25,2026-06-24,2,2,138.0,102.0
3422,Ｊ－ＭＡＸ,金属製品,スタンダード,3422.T,(株)Ｊ－ＭＡＸ,37,1,出来高増加率,214,2026-06-25,2026-06-25,1,1,,
6844,新電元工業,電気機器,プライム,6844.T,新電元工業(株),37,1,値上がり率,214,2026-06-25,2026-06-19,2,1,11.0,-26.0
7267,本田技研工業,輸送用機器,プライム,7267.T,ホンダ,37,1,出来高,214,2026-06-25,2026-06-15,8,7,32.0,-5.0
6941,山一電機,電気機器,プライム,6941.T,山一電機(株),38,1,値上がり率,213,2026-06-25,2026-06-19,2,1,65.0,27.0
8750,第一ライフグループ,保険業,プライム,8750.T,(株)第一ライフグループ,38,1,出来高,213,2026-06-25,2026-06-15,7,5,34.0,-4.0
6033,エクストリーム,サービス業,グロース,6033.T,(株)エクストリーム,39,1,出来高増加率,212,2026-06-25,2026-06-25,1,1,,
6501,日立製作所,電気機器,プライム,6501.T,(株)日立製作所,40,1,出来高,211,2026-06-25,2026-06-15,8,7,45.0,5.0
7735,ＳＣＲＥＥＮホールディングス,電気機器,プライム,7735.T,(株)ＳＣＲＥＥＮホールディングス,40,2,値上がり率・出来高,311,2026-06-25,2026-06-18,2,1,54.0,14.0
