code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change
3660,アイスタイル,情報・通信業,プライム,3660.T,コスメ需要やデータ活用を追い風に26年6月期は19%増収・過去最高益 提供:株式会社アイスタイル,1,3,値上がり率・出来高・出来高増加率,450,2026-09-17,2026-07-27,11,6,1.0,0.0
5885,ジーデップ・アドバンス,卸売業,スタンダード,5885.T,プライベート/フィジカルAI需要で27年5月期は27%増収予想 提供:株式会社ジーデップ・アドバンス,2,3,値上がり率・出来高・出来高増加率,449,2026-09-17,2026-06-18,14,6,2.0,0.0
8798,アドバンスクリエイト,保険業,プライム,8798.T,(株)アドバンスクリエイト,3,2,値上がり率・出来高増加率,348,2026-09-17,2026-07-01,7,1,146.0,143.0
8918,ランド,不動産業,スタンダード,8918.T,(株)ランド,3,1,出来高,248,2026-09-17,2026-06-15,65,13,3.0,0.0
4564,オンコセラピー・サイエンス,医薬品,グロース,4564.T,オンコセラピー・サイエンス(株),4,1,出来高,247,2026-09-17,2026-06-15,65,13,4.0,0.0
4875,メディシノバ・インク,医薬品,スタンダード,4875.T,メディシノバ,4,1,値上がり率,247,2026-09-17,2026-06-24,11,4,9.0,5.0
4075,ブレインズテクノロジー,情報・通信業,グロース,4075.T,ブレインズテクノロジー(株),5,2,値上がり率・出来高,346,2026-09-17,2026-06-22,10,5,53.0,48.0
4073,ジィ・シィ企画,情報・通信業,グロース,4073.T,(株)ジィ・シィ企画,6,1,値上がり率,245,2026-09-17,2026-06-23,14,1,48.0,42.0
9432,ＮＴＴ,情報・通信業,プライム,9432.T,ＮＴＴ(株),6,1,出来高,245,2026-09-17,2026-06-15,65,13,5.0,-1.0
4440,ヴィッツ,情報・通信業,スタンダード,4440.T,(株)ヴィッツ,7,2,値上がり率・出来高,344,2026-09-17,2026-07-14,11,1,9.0,2.0
9984,ソフトバンクグループ,情報・通信業,プライム,9984.T,ソフトバンクグループ(株),7,1,出来高,244,2026-09-17,2026-06-15,65,13,7.0,0.0
2962,テクニスコ,金属製品,スタンダード,2962.T,(株)テクニスコ,8,2,値上がり率・出来高増加率,343,2026-09-17,2026-06-15,22,1,38.0,30.0
4597,ソレイジア・ファーマ,医薬品,グロース,4597.T,ソレイジア・ファーマ(株),8,2,値上がり率・出来高,343,2026-09-17,2026-06-15,65,13,9.0,1.0
3664,ＷＩＺＥ,情報・通信業,グロース,3664.T,(株)ＷＩＺＥ,9,2,出来高・出来高増加率,342,2026-09-17,2026-06-15,60,13,12.0,3.0
