evaluation_version,universe_source,universe_label,horizon,sample_count,valid_count,avg_open_buy_return,median_open_buy_return,win_rate,avg_excess_return,avg_net_return,cost_bps_one_way
v4,jpx_liquidity,JPX流動性,1d,100,100,-0.003237742293321324,-0.0035159520906045127,0.45,,-0.005230270046476974,10
v4,jpx_liquidity,JPX流動性,3d,100,100,0.03629324122645114,0.02634369309948137,0.78,,0.03422169103723946,10
v4,jpx_liquidity,JPX流動性,5d,100,100,0.05292986357686018,0.041385482221648284,0.8,,0.050825056779570055,10
v4,jpx_liquidity,JPX流動性,10d,100,100,0.010583817175516564,-0.0010237274557547416,0.5,,0.008563660124982702,10
v4,yahoo,Yahooランキング,1d,100,100,-0.006279601058521653,-0.005865601046527724,0.37,,-0.008266048136005663,10
v4,yahoo,Yahooランキング,3d,100,100,0.03269663923701476,0.01859026404357933,0.67,,0.030632278655179958,10
v4,yahoo,Yahooランキング,5d,100,100,0.058593379342656224,0.04071834992887624,0.7,,0.056477251177350266,10
v4,yahoo,Yahooランキング,10d,100,100,0.005325580647165845,-0.0070504977543554,0.47,,0.0033159348114521615,10
v5,jpx_liquidity,JPX流動性,1d,100,100,0.011343672810443598,0.011026180458158064,0.67,,0.009321996808495521,10
v5,jpx_liquidity,JPX流動性,3d,100,100,0.03887108110824339,0.032597456476004094,0.74,,0.036794377817108016,10
v5,jpx_liquidity,JPX流動性,5d,100,100,-0.017576970160311674,-0.025129577478021192,0.31,,-0.019540833796961216,10
v5,jpx_liquidity,JPX流動性,10d,100,100,0.01246881940743416,0.006196273379935779,0.54,,0.010444894237438693,10
v5,yahoo,Yahooランキング,1d,100,100,0.007677485641730713,0.002439941035289772,0.53,,0.0056631383479328916,10
v5,yahoo,Yahooランキング,3d,100,100,0.0283527406055044,0.01614404224131394,0.66,,0.02629706347703402,10
v5,yahoo,Yahooランキング,5d,100,100,-0.02370031116824329,-0.027664381188891363,0.31,,-0.02565193424621798,10
v5,yahoo,Yahooランキング,10d,100,100,-0.005242711892910319,-0.01251154383063844,0.39,,-0.007231231711836397,10
v7,jpx_liquidity,JPX流動性,1d,6300,6200,-0.002300769080337222,-0.0012573873284195125,0.45806451612903226,,-0.004295169842945629,10
v7,jpx_liquidity,JPX流動性,3d,6300,6000,-0.006146839157339303,-0.003019628344082592,0.45266666666666666,,-0.00813355162586378,10
v7,jpx_liquidity,JPX流動性,5d,6300,5800,-0.008501233661589681,-0.004094204416879688,0.455,,-0.010483239695500166,10
v7,jpx_liquidity,JPX流動性,10d,6300,5300,-0.01827818022222172,-0.010858264446201027,0.4226415094339623,,-0.020240642139957507,10
v7,yahoo,Yahooランキング,1d,6300,6200,-0.0023755760437802072,-0.0013429641519528968,0.44903225806451613,,-0.004369827267268689,10
v7,yahoo,Yahooランキング,3d,6300,5999,-0.006771283635528773,-0.0044642857142856,0.445407567927988,,-0.00875674783954135,10
v7,yahoo,Yahooランキング,5d,6300,5798,-0.008899223118978011,-0.006488244332652695,0.43877199034149705,,-0.010880433571963177,10
v7,yahoo,Yahooランキング,10d,6300,5291,-0.012138164506657362,-0.0082101806239737,0.44471744471744473,,-0.014112900315808554,10
