date,equity,daily_return,cash,market_value,active_positions,buy_value,sell_value,daily_turnover,drawdown,benchmark_equity,excess_equity
2026-06-16,0.9990793906839004,-0.0009206093160996076,0.8,0.1990793906839003,5,0.19980019980019983,0.0,0.19980019980019983,0.0,,
2026-06-17,1.0007573731066106,0.0016795286123973963,0.8,0.20075737310661063,5,0.0,0.0,0.0,0.0,,
2026-06-18,1.01224585134756,0.011479783761458862,0.5998485253786779,0.4123973259688821,9,0.19995152309822395,0.0,0.19980019980019986,0.0,,
2026-06-19,1.0104671957635274,-0.0017571379340945992,0.39739935510916596,0.6130678406543615,14,0.20224692334616587,0.0,0.19980019980019983,-0.0017571379340945992,,
2026-06-22,1.0360188081168666,0.02528692911602337,0.4062507517285034,0.6297680563883632,12,0.20189154760510042,0.21115599176380673,0.40876887552673186,0.0,,
2026-06-23,0.997513280529629,-0.037166822924023735,0.19904699010513002,0.7984662904244989,17,0.20699676485851484,0.0,0.19980019980019983,-0.037166822924023735,,
2026-06-24,0.9929271121519903,-0.0045976013223639756,0.21013528072526017,0.78279183142673,18,0.19884814196316686,0.21034562635161175,0.41021385509526,-0.04159354601216414,,
2026-06-25,1.0228967487266443,0.03018311838590071,0.21813366067216197,0.8047630880544823,18,0.19838703539500308,0.20679059297027014,0.40806381798470975,-0.012665850549638091,,
2026-06-26,1.008599311110133,-0.013977400587409705,0.21306424205766536,0.7955350690524676,20,0.20437497477055833,0.19970964077160386,0.3950394954771222,-0.026466215470135168,,
2026-06-29,1.0132790525306024,0.004639841975817349,0.20974050284157875,0.8035385496890235,20,0.20151834387814846,0.19859471772366363,0.396701700263329,-0.02194917255179707,,
2026-06-30,1.0154702791337868,0.002162510512491167,0.20376549043995168,0.8117047886938351,20,0.2024533571489715,0.19687767578027368,0.3940977877041279,-0.01983412735568968,,
2026-07-01,1.0276620516363568,0.01200603577779713,0.1996082321048993,0.8280538195314576,20,0.20289116466209528,0.19913593342513014,0.3959023777930372,-0.00806622082054631,,
2026-07-02,1.010341533446556,-0.016854293843215462,0.20042572686339674,0.8099158065831592,19,0.19940882328161771,0.20062635321661335,0.38926724584336936,-0.024784564207848025,,
2026-07-03,1.032912879392564,0.022340312853427635,0.20744129037535225,0.8254715890172116,18,0.2002255013620347,0.20764893931466688,0.40369956809092905,-0.0029979462727595108,,
2026-07-06,1.0325769617237814,-0.0003252139415476085,0.2122994626987496,0.8202774990250318,18,0.20637619967883397,0.21165240060251267,0.4047084789253293,-0.003322185240383191,,
2026-07-07,1.005744298222614,-0.025986114832906138,0.20404552342016477,0.8016987748024492,18,0.20630908326149486,0.1984599129791506,0.3919988642443901,-0.029221969386136526,,
2026-07-08,0.9942541165044778,-0.011424555663344993,0.1951766219167118,0.799077494587766,19,0.20094791173279,0.19247243057164146,0.391173326062795,-0.04031267703363706,,
2026-07-09,0.9916008028076111,-0.002668647434113769,0.20037363969998703,0.7912271631076241,20,0.1949816402764354,0.20057421391390093,0.39784180686221465,-0.04287374414562273,,
2026-07-10,0.9923713561727892,0.0007770802151392253,0.20194138534849856,0.7904299708242906,20,0.19812203852299926,0.200087994204238,0.4015830075971584,-0.042129980268807876,,
2026-07-13,0.9780860990285917,-0.014395072021516686,0.2004272927136087,0.777658806314983,20,0.1982759952393185,0.19715733593560356,0.3984731408411089,-0.05591858819008999,,
2026-07-14,0.988634506295679,0.010784743058472657,0.20805924509836288,0.780575261197316,20,0.19542179800771065,0.2034526248152878,0.4078111561130964,-0.04573691273743996,,
2026-07-15,0.9970925510379853,0.008555279720103837,0.20319228839635517,0.7939002626416302,20,0.19752937188724853,0.19305299755468278,0.39507256418290204,-0.03757292509933885,,
2026-07-16,0.9815670353239572,-0.015570786982478158,0.1934474419866012,0.7881195933373559,19,0.1992192909166804,0.18986352732516829,0.3902173552864363,-0.052558672068786505,,
2026-07-17,0.943262534993627,-0.039023825120296673,0.1881736210870259,0.7550889139066012,19,0.1932541877988024,0.188361983070096,0.3887825865534997,-0.08953145676171581,,
2026-07-21,0.9523293900887448,0.009612228577676962,0.18782935260387465,0.7645000374848702,19,0.18798563545157435,0.18801736997384852,0.3986196753038254,-0.08077982501132486,,
2026-07-22,0.942603460381394,-0.010212779116734572,0.18591305414363438,0.7566904062377596,19,0.1876417108929817,0.1860991532969313,0.39244915475630254,-0.09016761761813019,,
2026-07-23,0.9512052667101328,0.009125583228029255,0.19904525751448776,0.7521600091956451,20,0.1857273268168176,0.19924450201650432,0.4084133413615472,-0.08186486648914826,,
2026-07-24,0.9477675973823302,-0.0036140141861201736,0.20132815139719107,0.7464394459851391,20,0.19005100233968691,0.1927166638886185,0.4024028037104516,-0.08518301988643184,,
2026-07-27,0.9665080529892843,0.019773260511030344,0.2031189752123298,0.7633890777769545,20,0.1893641553211449,0.19153587917077555,0.4018918092831413,-0.06709410541873218,,
2026-07-28,0.948036276171152,-0.019111870574695655,0.19738339829240073,0.7506528778787513,19,0.19310850209576114,0.1877537874653932,0.39406013057335276,-0.08492368213433998,,
2026-07-29,0.9579157330811823,0.010420969279709924,0.18917568769571935,0.7687400453854629,19,0.1894178373968336,0.18158112576331237,0.39133414246394127,-0.0753876999372719,,
2026-07-30,0.9420070653997924,-0.016607585753100507,0.18426086651254558,0.7577461988872468,19,0.18898670099472464,0.18444531182436993,0.38983806186994385,-0.09074327799893511,,
2026-07-31,0.92142862446905,-0.021845314845922892,0.18969765408797526,0.7317309703810748,19,0.1840767897228228,0.18988754162960486,0.39698675847374393,-0.11060627736682016,,
2026-08-03,0.9150484838818729,-0.006924183184404131,0.18691674147182186,0.728131742410051,20,0.18410162327053947,0.18168649877643303,0.3969793344088357,-0.11676460242539133,,
2026-08-04,0.9023157637125729,-0.013914803853107838,0.18587999079483292,0.71643577291774,20,0.18282686990646813,0.18215510120058628,0.39886626505155914,-0.12905464973876368,,
2026-08-05,0.9022276907570805,-9.760768794508934e-05,0.1831429261108885,0.719084764646192,19,0.18028286987264197,0.17790399205062082,0.39696398569997826,-0.12913966070072924,,
2026-08-06,0.9181599990830213,0.01765885539665879,0.18488180044179633,0.7332781986412249,19,0.1802652728785376,0.1823667792615855,0.4019296413257168,-0.11376126389835817,,
2026-08-07,0.9254992751225805,0.007993460885781456,0.18589754099702446,0.739601734125556,19,0.1834485512653389,0.1848325729447771,0.40110778576492473,-0.10667714922586535,,
2026-08-10,0.9253564708083037,-0.00015429975810388186,0.18395917674503676,0.7413972940632669,19,0.18491494008443166,0.18334483560813652,0.3979039050503772,-0.10681498872564854,,
2026-08-12,0.9086572123829568,-0.018046297780529907,0.1871729863099775,0.7214842260729794,20,0.18377540134369313,0.18736034665663417,0.40107327252614156,-0.12293367141221145,,
2026-08-13,0.906619121640336,-0.0022429698623928074,0.18917594444482533,0.7174431771955107,20,0.18154989258400742,0.1839183189303696,0.4022069120608588,-0.1249009047545534,,
2026-08-14,0.9187487586989647,0.013378977752733334,0.19393874137871156,0.7248100173202531,20,0.1811426816464208,0.18627289415610954,0.4052590189557986,-0.11319297342782753,,
2026-08-17,0.8951207175349752,-0.02571763057122267,0.1846912220541699,0.7104294954808054,20,0.1835661855542387,0.17467690932457586,0.38992498382922525,-0.13599954892517507,,
2026-08-18,0.8937657359402996,-0.0015137417424624378,0.17971768404451952,0.7140480518957801,20,0.17884529820878628,0.17422483032767236,0.3944385618833172,-0.13730742247347338,,
2026-08-19,0.8711398046846413,-0.025315281561845038,0.1762100682168077,0.6949297364678335,20,0.1785745726154445,0.17542095231266078,0.3960719355119146,-0.15914672797487128,,
2026-08-20,0.8897847332982846,0.021402912039351518,0.17991846917366464,0.70986626412462,20,0.1740539070298984,0.17811447637015534,0.40426161392951293,-0.14115001935571647,,
2026-08-21,0.8946695232767147,0.005489855911915864,0.1800315521360244,0.7146379711406903,20,0.17777916749216477,0.17824827789991662,0.4001276174657961,-0.1364350567120276,,
2026-08-24,0.8920196780614513,-0.00296181455422595,0.18203492356585024,0.7099847544956011,19,0.1787551495058371,0.18111839447964845,0.4022418721355945,-0.13899277592957726,,
2026-08-25,0.8882197844742488,-0.004259876413781116,0.17928578941894452,0.7089339950553043,18,0.1782257099023879,0.175830632097482,0.39691539402954623,-0.1426605602954899,,
2026-08-26,0.8766255307410485,-0.013053361269207753,0.17790891698157085,0.6987166137594777,18,0.17746649040444534,0.17644352798546156,0.3984486999458043,-0.1538517217322931,,
2026-08-27,0.8784056193209953,0.0020306145754640514,0.18222382190030306,0.6961817974206922,17,0.1751499561920177,0.1798198308978398,0.4049275028412492,-0.15213352070543884,,
2026-08-28,0.8888769828791063,0.011920874966858008,0.17801092243068123,0.7108660604484252,17,0.17550561824595312,0.171639864258836,0.39519952385223983,-0.14202621041717822,,
2026-08-31,0.8835602721922945,-0.005981379638823392,0.17603291042052113,0.7075273617717733,17,0.17759779877704424,0.17597335792358473,0.39777287916197196,-0.14715807737283304,,
2026-09-01,0.8865946586714308,0.0034342721992326464,0.35509214353894086,0.53150251513249,12,0.0,0.1792384715900097,0.20285936028481932,-0.1442291860676146,,
