rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base
1,4588,オンコリスバイオファーマ,医薬品,グロース,4588.T,オンコリスバイオファーマ(株),46,2,値上がり率・出来高,305,2026-09-17,2026-06-17,19,3,105.0,59.0,2026-09-17,6300.0,0.0862068965517242,0.08808290155440424,0.6935483870967742,1.3393984404010397,1.6370866471326915,4897.5,3484.616666666667,0.28637059724349156,0.8079463546922903,-0.014084507042253502,1.184345184246143,2396900.0,1964805.0,1.219917498174119,10167968875.0,304,19.815384615384616,17.833846153846153,9.906832298136646,9.907692307692308,9.907692307692308,7.4461538461538455,6.9169230769230765,6.289230769230769,0.3661538461538461,88.39,47.56,19.82,14.36,v7,True,True,True,True,True,True,True,True,True,False,False,False
2,8848,レオパレス２１,不動産業,プライム,8848.T,(株)レオパレス２１,50,1,出来高,201,2026-09-17,2026-08-10,3,2,7.0,-43.0,2026-09-17,1060.0,0.12646121147715195,0.6183206106870229,0.6772151898734178,0.7096774193548387,0.5893127270098348,690.15,666.5333333333333,0.5358979931898864,0.5903180636127225,0.0,0.887849047182987,37355200.0,1148655.0,32.520817826066136,2716266490.0,309,19.815384615384616,17.446153846153845,9.19254658385093,9.907692307692308,9.907692307692308,6.338461538461538,7.926153846153847,6.795384615384615,0.6246153846153847,87.95,46.45,19.82,14.26,v7,True,True,True,True,True,True,True,True,True,False,False,False
3,8001,伊藤忠商事,卸売業,プライム,8001.T,伊藤忠商事(株),16,1,出来高,235,2026-09-17,2026-06-15,65,13,29.0,13.0,2026-09-17,2370.0,0.020452099031216253,0.03810775295663604,0.1826347305389222,0.294728216334335,0.15253911293554046,2213.8,2038.925,0.07055741259373005,0.16237723310077623,0.0,0.21250329527202438,21522800.0,15242285.0,1.4120455036761221,35422748347.5,309,18.523076923076925,15.784615384615385,6.552795031055901,8.923076923076923,8.8,9.261538461538462,7.310769230769231,6.795384615384615,5.492307692307693,87.44,40.86,17.72,16.57,v7,True,True,True,True,True,True,True,True,True,True,True,True
4,4875,メディシノバ・インク,医薬品,スタンダード,4875.T,メディシノバ,4,1,値上がり率,247,2026-09-17,2026-06-24,11,4,9.0,5.0,2026-09-17,385.0,0.09375,0.44736842105263164,0.807511737089202,0.7906976744186047,0.6523605150214593,259.6,227.25,0.48305084745762694,0.6941694169416941,0.0,0.7326218382002133,778000.0,126870.0,6.132261369906203,51038040.0,288,19.815384615384616,17.833846153846153,9.37888198757764,9.907692307692308,9.907692307692308,3.4153846153846157,7.926153846153847,6.795384615384615,0.8615384615384616,85.84,47.03,19.82,11.34,v7,True,True,True,True,True,True,True,True,True,False,True,False
5,9101,日本郵船,海運業,プライム,9101.T,日本郵船(株),124,1,出来高,127,2026-09-17,2026-06-18,18,1,117.0,-7.0,2026-09-17,7566.0,0.026037428803905582,0.05112531258682962,0.11346578366445925,0.4351289833080425,0.34692067023158524,7200.5,6258.916666666667,0.050760363863620483,0.20883539483669966,0.0,0.3061903327405864,3189700.0,3225120.0,0.9890174629161086,23260366325.0,309,17.29230769230769,16.78153846153846,8.074534161490682,8.461538461538462,9.2,8.769230769230768,6.030769230769231,6.795384615384615,4.049230769230769,85.45,42.15,17.66,14.8,v7,True,True,True,True,True,True,True,False,True,True,True,True
6,4417,グローバルセキュリティエキスパート,情報・通信業,グロース,4417.T,グローバルセキュリティエキスパート(株),61,1,値上がり率,190,2026-09-17,2026-06-29,9,1,20.0,-41.0,2026-09-17,5590.0,0.03327171903881698,0.26613816534541335,0.2099567099567099,0.7717908082408875,1.3442551382555856,4675.75,4382.916666666667,0.19553012885633314,0.2754064074531799,0.0,0.696895431006501,105300.0,66595.0,1.581199789774007,334627500.0,299,18.70769230769231,17.61230769230769,9.906832298136646,9.784615384615385,9.507692307692308,4.523076923076923,7.458461538461538,6.795384615384615,1.0553846153846154,85.35,46.23,19.29,11.98,v7,True,True,True,True,True,True,True,True,True,False,True,False
7,9506,東北電力,電気・ガス業,プライム,9506.T,東北電力(株),77,1,出来高,174,2026-09-17,2026-07-30,15,7,110.0,33.0,2026-09-17,1455.0,0.020336605890603154,0.02212855637513167,0.10899390243902429,0.4119359534206697,0.26552823882734433,1371.45,1223.925,0.060920923110576286,0.18879833323120288,0.0,0.23540620763672435,5262900.0,3831280.0,1.3736662420914159,5433897510.0,309,17.10769230769231,16.615384615384613,7.515527950310559,8.738461538461538,8.923076923076923,7.0769230769230775,7.236923076923076,6.795384615384615,5.147692307692308,85.16,41.24,17.66,14.31,v7,True,True,True,True,True,True,True,True,True,True,True,True
8,6203,豊和工業,機械,スタンダード,6203.T,豊和工業(株),82,1,出来高,169,2026-09-17,2026-09-02,10,9,74.0,-8.0,2026-09-17,2409.0,0.1283372365339579,0.027730375426621157,0.6299052774018945,0.5112923462986199,0.5438342860978367,1868.15,1626.6166666666666,0.2895110135695742,0.48098814512741184,-0.15295358649789026,1.5725511481333234,9216500.0,6896515.0,1.336399616327957,17019927495.0,255,19.815384615384616,17.05846153846154,9.068322981366459,9.907692307692308,9.907692307692308,8.276923076923078,7.187692307692307,3.2953846153846156,0.25846153846153846,84.78,45.94,19.82,15.46,v7,True,True,True,True,True,True,True,True,False,False,False,False
9,6998,日本タングステン,電気機器,スタンダード,6998.T,日本タングステン(株),56,1,値上がり率,195,2026-09-17,2026-06-18,8,1,124.0,68.0,2026-09-17,3815.0,0.03809523809523818,0.11224489795918369,0.24673202614379086,0.7348794906775806,0.6932413121129151,3442.25,2691.0666666666666,0.10828673106253173,0.4176534707427042,0.0,0.7083476491156144,133500.0,101750.0,1.3120393120393121,364088775.0,295,19.076923076923077,17.556923076923077,9.409937888198758,9.353846153846154,9.753846153846155,4.676923076923077,7.138461538461539,6.795384615384615,1.0123076923076924,84.77,46.04,19.11,11.82,v7,True,True,True,True,True,True,True,True,True,True,True,True
10,5301,東海カーボン,ガラス・土石製品,プライム,5301.T,東海カーボン(株),133,1,出来高,118,2026-09-17,2026-08-06,8,4,95.0,-38.0,2026-09-17,2080.0,0.011427182105519185,0.040000000000000036,0.21708601521357518,0.2177903265079959,1.1922428612571427,1843.3,1736.072355143229,0.12841100200726951,0.1981067458610597,0.0,0.5436842210620632,2071600.0,1856670.0,1.115761012996386,3584263832.5,309,18.830769230769235,14.676923076923076,9.751552795031056,9.507692307692308,9.076923076923077,6.615384615384614,6.621538461538462,6.795384615384615,1.9815384615384612,83.86,43.26,18.58,13.24,v7,True,True,True,True,True,True,True,False,True,True,True,True
